,lon,lat,CP_Site,SiteType,BroadSiteType,dtime,doy,jday,year,type,tFirst,tSecond,tFirst.err,tSecond.err,sun.elev,step,iteration,bearing,distance,frac.timedry,speed,timediff,sat.ice,sat.sst,sat.sst.err,tag.sst,sst.diff,wsst,wspeed,wrel,jday2,month,median.sat.sst,median.sun.elev,median.wrel,optional
381,-153.2133522,56.76379064,1,MDO1,MDO1,7/24/2019 10:19,205,18101.43143,2019,2,7/24/2019 7:33,7/24/2019 13:04,-561.48847,336.2631275,-5.88,1,381,-123.0201739,500514.5838,0.545305829,2.383826335,3499.378125,0,13.82999992,0.159999996,13.719,0.110999924,0.979099504,1,0.979099504,18101.43012,7,13.82999992,-5.39,0.946867119,TRUE
919,-151.9605487,56.73226957,1,MDO1,MDO1,7/24/2019 22:14,205,18101.92594,2019,1,7/24/2019 13:13,7/25/2019 7:15,844.2223634,-721.676813,-4.81,2,419,53.70850363,144182.0614,0.318895221,3.373092336,712.4128595,0,14.42000008,0.140000001,13.719,0.701000076,0.949476921,1,0.949476921,18101.92665,7,13.94999981,-4.86,0.929313801,TRUE
1372,-150.1461496,57.14750424,1,MDO1,MDO1,7/25/2019 10:07,206,18102.41081,2019,2,7/25/2019 7:29,7/25/2019 12:44,144.6605761,1722.303013,-6.46,3,372,139.3054066,255785.6574,0.254471179,6.012955773,708.9848074,0,15.15999985,0.129999995,15.486,-0.326000153,0.983376462,0.586161225,0.576417151,18102.42161,7,15,-5.78,0.873751325,TRUE
1957,-148.9170136,58.40837429,1,MDO1,MDO1,7/25/2019 22:02,206,18102.91602,2019,1,7/25/2019 12:20,7/26/2019 7:44,278.7775494,98.60253874,-6.98,4,457,-107.3462541,178397.1715,0.390723699,4.063760987,731.6587273,0,15.06999969,0.119999997,15.486,-0.416000305,0.981892618,1,0.981892618,18102.9182,7,15.00999975,-6.205,0.915209675,TRUE
2056,-148.8565595,58.67420697,1,MDO1,MDO1,7/26/2019 10:01,207,18103.41775,2019,2,7/26/2019 7:39,7/26/2019 12:24,-161.5309126,210.1716613,-6.57,5,56,-29.34699499,153725.7387,0.381583158,3.532966801,725.1966377,0,15.46000004,0.149999991,14.538,0.922000038,0.919162501,1,0.919162501,18103.41804,7,15.13000011,-5.975,0.908941327,TRUE
2824,-146.6532294,58.35468448,1,MDO1,MDO1,7/26/2019 21:53,207,18103.90907,2019,1,7/26/2019 12:32,7/27/2019 7:13,714.5908633,-223.7420986,-5.63,6,324,77.14531879,257939.5504,0.316543856,6.116899605,702.8057976,0,15.64999962,0.189999998,14.538,1.111999619,0.879799345,0.997406464,0.877517554,18103.91191,7,15.60999966,-5.36,0.85645383,TRUE
3430,-147.6017128,58.19926059,1,MDO1,MDO1,7/27/2019 9:56,208,18104.414,2019,2,7/27/2019 7:17,7/27/2019 12:35,27.03905603,66.90324325,-5.89,7,430,-74.34809937,157397.6277,0.272055619,3.592030323,730.3094793,0,15.06999969,0.189999998,13.659,1.410999695,0.833115643,1,0.833115643,18104.41455,7,14.98999977,-5.065,0.834446437,TRUE
3511,-147.5442285,58.25456167,1,MDO1,MDO1,7/27/2019 21:56,208,18104.914,2019,1,7/27/2019 12:42,7/28/2019 7:10,475.9036896,-410.3428841,-5.38,8,11,164.4797578,51793.14751,0.281224545,1.200500588,719.0493148,0,15.06999969,0.189999998,13.659,1.410999695,0.833115643,1,0.833115643,18104.91438,7,15.00499964,-5.235,0.833115643,TRUE
4412,-147.2035641,58.13728799,1,MDO1,MDO1,7/28/2019 9:55,209,18105.41255,2019,2,7/28/2019 7:20,7/28/2019 12:30,154.2656478,-1.274340871,-6.45,9,412,-33.29869684,286386.4249,0.257238244,6.532517364,730.6688701,0,14.72999954,0.140000001,13.312,1.417999542,0.843192955,0.296391976,0.249915626,18105.41343,7,14.52999973,-5.525,0.839789379,TRUE
4527,-147.3700315,58.18654941,1,MDO1,MDO1,7/28/2019 21:55,209,18105.91255,2019,1,7/28/2019 12:42,7/29/2019 7:09,691.5301451,-460.0239703,-5.64,10,27,82.64339921,84523.78225,0.148082096,1.972215469,714.2879298,0,14.72999954,0.140000001,13.312,1.417999542,0.843192955,1,0.843192955,18105.91389,7,14.48499966,-5.62,0.843004111,TRUE
