,lon,lat,CP_Site,SiteType,BroadSiteType,dtime,doy,jday,year,type,tFirst,tSecond,tFirst.err,tSecond.err,sun.elev,step,iteration,bearing,distance,frac.timedry,speed,timediff,sat.ice,sat.sst,sat.sst.err,tag.sst,sst.diff,wsst,wspeed,wrel,jday2,month,median.sat.sst,median.sun.elev,median.wrel,optional
12555,-144.4500658,57.14663879,1,MDO1,MDO1,8/13/2018 21:42,225,17756.90287,2018,1,8/13/2018 13:29,8/14/2018 5:55,264.3333821,31.22342864,-4.45,26,55,73.22934066,231937.9778,0.308678708,5.481384684,705.229278,0,13.5199995,0.170000002,12.912,0.607999504,0.970563353,1,0.970563353,17756.90458,8,13.59499979,-3.61,0.949329709,TRUE
13057,-142.7030936,56.85400081,1,MDO1,MDO1,8/14/2018 9:35,226,17757.39923,2018,2,8/14/2018 5:48,8/14/2018 13:22,-396.372984,471.2416443,-4.74,27,57,139.1247398,361633.9363,0.475704586,8.556671589,704.3898096,0,13.88999939,0.119999997,13.219,0.67099939,0.980526819,0.998358345,0.978917133,17757.39967,8,13.77999973,-4.55,0.964780115,TRUE
13528,-145.7888789,57.5713384,1,MDO1,MDO1,8/14/2018 21:47,226,17757.91299,2018,1,8/14/2018 13:19,8/15/2018 6:16,241.4202821,-1074.471028,-6.19,28,28,-25.6298599,216715.5031,0.392072207,4.973942601,726.1694276,0,13.43999958,0.119999997,13.219,0.22099958,0.995429748,1,0.995429748,17757.90817,8,13.25,-5.95,0.966175214,TRUE
14404,-146.6601522,57.8516264,1,MDO1,MDO1,8/15/2018 9:51,227,17758.41344,2018,2,8/15/2018 6:26,8/15/2018 13:16,-487.4523701,-16.06016838,-6.8,29,404,-14.04796383,230977.0045,0.331891254,5.319511086,723.6786764,0,13.13000011,0.129999995,11.927,1.203000114,0.944757688,1,0.944757688,17758.41052,8,12.98499966,-5.975,0.932300203,TRUE
14716,-146.3847564,58.08872981,1,MDO1,MDO1,8/15/2018 21:49,227,17758.90955,2018,1,8/15/2018 13:13,8/16/2018 6:25,-142.3638931,165.8427288,-6.89,30,216,-88.60637134,222812.1171,0.367807181,5.05235571,735.010656,0,13.21000004,0.119999997,11.927,1.283000038,0.940014585,1,0.940014585,17758.90969,8,13.02999973,-5.64,0.929799618,TRUE
15125,-147.1975943,57.93867254,1,MDO1,MDO1,8/16/2018 9:53,228,17759.41432,2018,2,8/16/2018 6:18,8/16/2018 13:27,-276.5067078,-146.1046922,-6.04,31,125,20.81666386,171779.2231,0.169041606,3.999831362,715.7769398,0,12.79999924,0.119999997,12.278,0.521999237,0.987098755,0.955198642,0.94287539,17759.41188,8,12.86999989,-5.155,0.951613644,TRUE
15518,-147.6415997,58.02806761,1,MDO1,MDO1,8/16/2018 21:54,228,17759.91479,2018,1,8/16/2018 13:30,8/17/2018 6:19,11.3807445,-313.6195592,-6.04,32,18,-47.40120163,72467.90317,0.199229233,1.669368024,723.5063621,0,12.71999931,0.119999997,12.278,0.441999313,0.98996367,1,0.98996367,17759.91304,8,12.80999947,-5.41,0.97373255,TRUE
16240,-146.4471995,58.6712762,1,MDO1,MDO1,8/17/2018 9:49,229,17760.40829,2018,2,8/17/2018 6:21,8/17/2018 13:18,-179.8496573,414.7162352,-6.5,33,240,83.73516019,136136.3018,0.402335405,3.193148552,710.5646124,0,12.96999931,0.129999995,13.219,-0.249000687,0.992229991,1,0.992229991,17760.40965,8,13.14999962,-5.89,0.97535933,TRUE
16824,-145.170187,58.49203584,1,MDO1,MDO1,8/17/2018 21:44,229,17760.90483,2018,1,8/17/2018 13:15,8/18/2018 6:14,225.8973687,-19.22923613,-6.56,34,324,142.4594786,60182.66932,0.419241518,1.398211963,717.3765606,0,13.71000004,0.119999997,13.219,0.491000038,0.988264308,1,0.988264308,17760.90603,8,13.52499962,-5.785,0.979011289,TRUE
17149,-146.8437354,58.333997,1,MDO1,MDO1,8/18/2018 9:51,230,17761.41177,2018,2,8/18/2018 6:08,8/18/2018 13:34,-392.2021334,188.8630972,-5.46,35,149,-124.9985023,211944.8695,0.274001438,4.827375709,731.7463367,0,12.82999992,0.170000002,13.383,-0.553000076,0.975506823,1,0.975506823,17761.4106,8,13.21000004,-5.07,0.975024435,TRUE
17583,-145.5987001,58.07769339,1,MDO1,MDO1,8/18/2018 21:46,230,17761.90609,2018,1,8/18/2018 14:02,8/19/2018 5:29,1884.42054,-1717.340502,-2.04,36,83,-4.17578195,49791.23016,0.297274831,1.152361869,720.133023,0,13.63999939,0.189999998,13.383,0.25699939,0.976145436,1,0.976145436,17761.90706,8,13.46000004,-4.555,0.974227599,TRUE
18385,-145.1638296,57.60456924,1,MDO1,MDO1,8/19/2018 9:44,231,17762.40399,2018,2,8/19/2018 5:58,8/19/2018 13:29,31.08445455,276.7503564,-5.92,37,385,168.6068704,226528.588,0.391651122,5.266444082,716.8929181,0,13.75,0.310000002,12.882,0.868,0.926485244,1,0.926485244,17762.40577,8,13.84999943,-5.16,0.906914395,TRUE
18576,-146.0164835,57.91889176,1,MDO1,MDO1,8/19/2018 21:47,231,17762.90746,2018,1,8/19/2018 13:26,8/20/2018 6:09,43.77401547,59.25272839,-6.67,38,76,-58.96412154,347537.5484,0.374937758,7.827485846,739.9939888,0,13.67999935,0.399999976,12.882,0.797999352,0.909737054,0.740690403,0.673833505,17762.90806,8,13.63999939,-5.735,0.915881195,TRUE
19153,-146.7371951,57.93117562,1,MDO1,MDO1,8/20/2018 9:50,232,17763.41267,2018,2,8/20/2018 5:53,8/20/2018 13:47,-884.0830789,418.8247932,-4.78,39,153,-93.93735545,113790.6848,0.156126909,2.606723432,727.5460795,0,13.39999962,0.359999985,12.577,0.822999619,0.917474254,1,0.917474254,17763.40998,8,13.17999935,-5.095,0.915036347,TRUE
19542,-145.2814063,57.68081427,1,MDO1,MDO1,8/20/2018 21:44,232,17763.90436,2018,1,8/20/2018 13:46,8/21/2018 5:41,397.7681127,-140.3277907,-4.44,40,42,154.1116758,161016.3702,0.234386466,3.752421179,715.1665666,0,13.88999939,0.379999995,12.577,1.31299939,0.879808307,1,0.879808307,17763.90585,8,13.69499969,-3.955,0.888474181,TRUE
20177,-149.1720587,57.22015898,1,MDO1,MDO1,8/21/2018 9:59,233,17764.41862,2018,2,8/21/2018 5:36,8/21/2018 14:23,-482.7900126,128.6296509,-2.31,41,177,-126.3944768,380597.0739,0.384044901,8.569995553,740.1736122,0,13.59999943,0.140000001,12.25,1.349999428,0.926855335,0.442183422,0.409840064,17764.41657,8,12.71999979,-2.15,0.94115999,TRUE
20713,-149.9054295,56.20179159,1,MDO1,MDO1,8/21/2018 22:02,233,17764.91826,2018,1,8/21/2018 14:26,8/22/2018 5:39,281.1381584,-235.1361081,-2.96,42,213,-53.92397675,362727.0168,0.488164345,8.183049315,738.7772024,0,12,0.170000002,12.25,-0.25,0.981527257,1,0.981527257,17764.91852,8,12.18499947,-2.63,0.957982959,TRUE
21326,-144.7024726,56.88315036,1,MDO1,MDO1,8/22/2018 9:41,234,17765.40049,2018,2,8/22/2018 5:35,8/22/2018 13:48,-472.8708369,1077.94652,-4.82,43,326,112.3164158,296646.9422,0.574734042,7.044317062,701.8587692,0,13.86999989,0.140000001,12.393,1.476999886,0.914568091,1,0.914568091,17765.40399,8,13.73499966,-5,0.895236557,TRUE
21655,-146.6604177,58.04401038,1,MDO1,MDO1,8/22/2018 21:49,234,17765.91118,2018,1,8/22/2018 13:35,8/23/2018 6:02,343.2555595,-662.0557004,-6.63,44,155,-27.37033171,324358.7654,0.383100783,7.405771705,729.9684137,0,13.42999935,0.119999997,12.393,1.036999352,0.957760513,0.957440443,0.91699865,17765.90934,8,13.31999969,-6.13,0.915554155,TRUE
22189,-147.960306,57.93220647,1,MDO1,MDO1,8/23/2018 9:54,235,17766.41634,2018,2,8/23/2018 6:03,8/23/2018 13:45,-636.6554752,34.16530195,-6.32,45,189,-27.28123183,238886.5518,0.210648127,5.474568018,727.2614966,0,13.13999939,0.149999991,13.375,-0.23500061,0.987105967,0.416885887,0.411510547,17766.41286,8,13.16499996,-5.62,0.957229511,TRUE
22535,-146.2752716,57.38518749,1,MDO1,MDO1,8/23/2018 21:47,235,17766.90738,2018,1,8/23/2018 13:48,8/24/2018 5:47,178.1886755,-57.04990004,-5.73,46,35,78.65444829,36783.33672,0.363593033,0.854468829,717.4698373,0,14.15999985,0.119999997,13.375,0.784999847,0.974429636,1,0.974429636,17766.90808,8,13.48999977,-4.935,0.974581284,TRUE
23338,-148.3043658,56.76059501,1,MDO1,MDO1,8/24/2018 9:55,236,17767.41427,2018,2,8/24/2018 5:48,8/24/2018 14:02,25.76183381,-137.1887107,-5.41,47,338,-90.13019671,132725.1226,0.533922401,3.036297482,728.5469854,0,12.43999958,0.189999998,12.797,-0.35700042,0.973979479,1,0.973979479,17767.41363,8,12.89999962,-4.11,0.943478621,TRUE
23930,-149.2370191,56.67858738,1,MDO1,MDO1,8/24/2018 21:59,236,17767.91775,2018,1,8/24/2018 14:21,8/25/2018 5:37,968.4121496,-1249.506388,-3.82,48,430,-19.91949498,281112.6795,0.450186407,6.452461411,726.112258,0,11.52999973,0.170000002,12.797,-1.267000267,0.927682246,1,0.927682246,17767.91612,8,12.50999928,-5,0.926903399,TRUE
24131,-147.4813982,57.58922339,1,MDO1,MDO1,8/25/2018 9:52,237,17768.40932,2018,2,8/25/2018 5:55,8/25/2018 13:48,-153.6966781,470.9959889,-6.52,49,131,87.04887413,182405.8366,0.499652513,4.295873858,707.678432,0,13.40999985,0.209999993,13.455,-0.045000153,0.973174321,1,0.973174321,17768.41115,8,13.23999977,-5.915,0.961875069,TRUE
24533,-146.0487241,57.55404545,1,MDO1,MDO1,8/25/2018 21:46,237,17768.90612,2018,1,8/25/2018 13:44,8/26/2018 5:47,243.2088996,-78.23673544,-6.47,50,33,169.6866805,197163.3196,0.594042293,4.579845846,717.5034788,0,13.94999981,0.239999995,13.455,0.494999809,0.957198136,1,0.957198136,17768.90708,8,13.47999954,-5.65,0.962553357,TRUE
25386,-147.9434713,56.95720354,1,MDO1,MDO1,8/26/2018 9:53,238,17769.41161,2018,2,8/26/2018 5:49,8/26/2018 13:57,46.29241571,63.06170293,-6.29,51,386,-167.4208187,307272.8377,0.676676089,7.070985723,724.2574321,0,13.25999928,0.280000001,13.125,0.134999275,0.954752158,1,0.954752158,17769.41224,8,13.12999964,-5.08,0.910753668,TRUE
25702,-144.9331208,56.13986453,1,MDO1,MDO1,8/26/2018 21:41,238,17769.90314,2018,1,8/26/2018 14:08,8/27/2018 5:14,694.993163,-583.4221492,-4.06,52,202,152.9947166,326347.1236,0.672675461,7.657207421,710.3266801,0,13.39999962,0.449999988,13.125,0.274999619,0.912338237,1,0.912338237,17769.90378,8,13.71499968,-4.18,0.905889543,TRUE
26318,-144.1396715,55.99610438,1,MDO1,MDO1,8/27/2018 9:38,239,17770.40112,2018,2,8/27/2018 5:18,8/27/2018 13:58,-383.4697199,445.2001478,-5.09,53,318,-161.6518721,454567.0909,0.593227912,10.39215827,729.0225943,0,13.13999939,0.439999998,12.8,0.33999939,0.915977288,0.997454036,0.913645243,17770.40148,8,13.60999966,-4.695,0.905029822,TRUE
26709,-145.0720909,56.4004629,1,MDO1,MDO1,8/27/2018 21:41,239,17770.90458,2018,1,8/27/2018 13:48,8/28/2018 5:34,-118.2465638,13.0397234,-6.67,54,209,-3.859915159,284822.2164,0.359291269,6.583083592,721.0962573,0,13.47999954,0.449999988,12.8,0.679999542,0.903732004,1,0.903732004,17770.90397,8,13.65999985,-5.36,0.901096855,TRUE
27067,-145.3391688,56.45510625,0,,,8/28/2018 9:42,240,17771.4044,2018,2,8/28/2018 5:37,8/28/2018 13:47,163.1400115,-126.6636697,-6.97,55,67,6.015820942,128213.6678,0.180607748,2.97210995,718.982305,0,14.39999962,0.119999997,12.743,1.656999619,0.899490757,1,0.899490757,17771.40461,8,14.21999931,-5.52,0.894967193,TRUE
27666,-146.6550246,57.36680212,0,,,8/28/2018 21:47,240,17771.90964,2018,1,8/28/2018 13:50,8/29/2018 5:44,50.49343752,-305.6521056,-6.95,56,166,-84.56877565,329720.6682,0.341592119,7.409214612,741.6905512,0,14.38999939,0.119999997,12.743,1.64699939,0.90060832,0.659839497,0.594256941,17771.90816,8,13.74499989,-5.97,0.913584813,TRUE
28403,-150.0418435,56.60906449,0,,,8/29/2018 10:01,241,17772.41826,2018,2,8/29/2018 5:44,8/29/2018 14:17,-297.3611901,159.2319238,-5.86,57,403,-38.26884864,520646.1171,0.622254959,11.71269726,740.8571306,0,13.06999969,0.119999997,12.833,0.236999695,0.995155657,0.840668388,0.836595902,17772.41746,8,12.74499989,-5.11,0.976584382,TRUE
28848,-149.4783037,56.42023509,0,,,8/29/2018 21:58,241,17772.91603,2018,1,8/29/2018 14:15,8/30/2018 5:42,4.132657805,-45.30073824,-6.14,58,348,171.0135904,175052.9804,0.602768532,4.063003106,718.0771455,0,12.96999931,0.119999997,12.833,0.136999313,0.996555323,1,0.996555323,17772.91579,8,12.78999996,-5.1,0.981930736,TRUE
29288,-148.1620983,56.9725865,0,,,8/30/2018 9:53,242,17773.41106,2018,2,8/30/2018 5:35,8/30/2018 14:11,-486.7105025,653.9796378,-5.79,59,288,29.64827727,343244.852,0.434560604,8.072356486,708.6837088,0,13.19999981,0.119999997,13.443,-0.243000191,0.995047949,0.98482902,0.979952096,17773.41203,8,13.17999935,-5.72,0.978305033,TRUE
29636,-147.2408477,56.80733216,0,,,8/30/2018 21:49,242,17773.90788,2018,1,8/30/2018 14:14,8/31/2018 5:24,815.6224377,-558.04456,-5.23,60,136,152.1283444,307743.5923,0.329497699,7.219670249,710.4285506,0,13.60999966,0.119999997,13.443,0.166999657,0.99621383,0.648767825,0.646311479,17773.90937,8,13.30999947,-5.47,0.980226675,TRUE
30244,-146.1132424,57.50182623,0,,,8/31/2018 9:44,243,17774.40251,2018,2,8/31/2018 5:22,8/31/2018 14:06,-672.7065066,1298.424671,-5.41,61,244,167.5496037,125551.8201,0.314343286,2.914226156,718.0397891,0,13.84999943,0.119999997,13.211,0.638999428,0.982072706,1,0.982072706,17774.40613,8,13.28999996,-6,0.969237903,TRUE
30983,-145.0818125,57.68798716,0,,,8/31/2018 21:40,243,17774.90094,2018,1,8/31/2018 13:51,9/1/2018 5:29,362.2089462,20.91049574,-6.86,62,483,40.18345439,86635.28053,0.340515431,2.016380846,716.0955457,0,13.64999962,0.119999997,13.211,0.438999619,0.990061992,1,0.990061992,17774.90315,8,13.5,-5.93,0.966373521,TRUE
31132,-146.422916,57.46964173,3,FALL1,FALL,9/1/2018 9:45,244,17775.40659,2018,2,9/1/2018 5:21,9/1/2018 14:10,-497.9515991,528.8058775,-5.43,63,132,-133.2257125,169829.9958,0.472079346,3.887563688,728.0909477,0,13.79999924,0.129999995,13.375,0.424999237,0.987840676,1,0.987840676,17775.40677,9,13.48999977,-5.3,0.975839735,TRUE
31774,-142.7145328,57.28257291,3,FALL1,FALL,9/1/2018 21:30,244,17775.89447,2018,1,9/1/2018 14:05,9/2/2018 4:55,249.6907856,76.97712636,-4.4,64,274,28.90923699,320976.3224,0.441282875,7.539400559,709.5531444,0,14.14999962,0.170000002,13.375,0.774999619,0.96240016,1,0.96240016,17775.89636,9,14.13999939,-3.59,0.937298425,TRUE
32069,-141.5655029,57.18106315,3,FALL1,FALL,9/2/2018 9:26,245,17776.39051,2018,2,9/2/2018 4:48,9/2/2018 14:03,-358.3151327,798.5878082,-4.26,65,69,158.1863078,121375.0942,0.252135582,2.821923561,716.8579141,0,14.03999996,0.119999997,14.208,-0.168000038,0.996201284,1,0.996201284,17776.39306,9,14.19999981,-4.48,0.990832339,TRUE
32808,-137.7606269,56.70125389,3,FALL1,FALL,9/2/2018 21:10,245,17776.8767,2018,1,9/2/2018 14:11,9/3/2018 4:09,1277.934144,-296.1539324,-1.58,66,308,103.9857333,332879.7762,0.322679086,7.940098973,698.7313747,0,14.29999924,0.119999997,14.208,0.091999237,0.996941323,0.220533327,0.219858786,17776.88238,9,14.2699995,-1.87,0.961463025,TRUE
33269,-139.2064185,54.86511467,3,FALL1,FALL,9/3/2018 9:16,246,17777.38587,2018,2,9/3/2018 4:17,9/3/2018 14:14,186.9721101,-115.9987861,-2.57,67,269,-148.4403673,206949.0391,0.560511428,4.74707871,726.5838343,0,13.94999981,0.109999999,14.35,-0.400000191,0.993972343,1,0.993972343,17777.38628,9,14.2699995,-1.69,0.992377357,TRUE
33925,-145.1196639,54.9485924,3,FALL1,FALL,9/3/2018 21:39,246,17777.90644,2018,1,9/3/2018 14:23,9/4/2018 4:55,424.1728285,-1088.519988,-4.7,68,425,-63.84658722,508657.855,0.563662341,11.328031,748.3763874,0,12.75999928,0.119999997,14.35,-1.590000725,0.90687454,0.627361772,0.568938419,17777.90259,9,13.3949995,-5.05,0.917166684,TRUE
34489,-144.1726932,56.2700458,3,FALL1,FALL,9/4/2018 9:35,247,17778.39921,2018,2,9/4/2018 5:10,9/4/2018 14:01,-210.5026726,320.127187,-6.78,69,489,117.1171786,72415.64802,0.509862381,1.686417846,715.6752225,0,14.00999928,0.109999999,15.25,-1.240000725,0.943554569,1,0.943554569,17778.39985,9,13.71499968,-6.03,0.886830342,TRUE
34875,-143.5259132,56.53540958,3,FALL1,FALL,9/4/2018 21:33,247,17778.8972,2018,1,9/4/2018 14:11,9/5/2018 4:54,941.9000244,-814.3862022,-5.18,70,375,-169.628748,163708.1892,0.309266806,3.78035356,721.749904,0,13.92000008,0.119999997,15.25,-1.329999924,0.933121,1,0.933121,17778.89794,9,13.86999989,-5.89,0.898029889,TRUE
