,lon,lat,CP_Site,SiteType,BroadSiteType,dtime,doy,jday,year,type,tFirst,tSecond,tFirst.err,tSecond.err,sun.elev,step,iteration,bearing,distance,frac.timedry,speed,timediff,sat.ice,sat.sst,sat.sst.err,tag.sst,sst.diff,wsst,wspeed,wrel,jday2,month,median.sat.sst,median.sun.elev,median.wrel,optional
5070,-147.8075676,56.60637855,1,MDO1,MDO1,8/4/2018 9:57,216,17747.41365,2018,2,8/4/2018 6:51,8/4/2018 13:03,-50.33671654,253.3764759,-6.61,11,70,-15.29601855,126209.5216,0.119000889,2.9129237,722.1239698,0,12.75999928,0.149999991,13.173,-0.413000725,0.980168039,1,0.980168039,17747.41483,8,12.5199995,-5.74,0.922777109,TRUE
5603,-148.2347475,57.35789585,1,MDO1,MDO1,8/4/2018 21:59,216,17747.91841,2018,1,8/4/2018 13:00,8/5/2018 6:57,56.29285397,-477.0160517,-6.66,12,103,-7.184450916,153969.6849,0.208010081,3.558027611,721.2314503,0,11.96999931,0.179999992,13.173,-1.203000687,0.917113244,1,0.917113244,17747.91598,8,12.13499975,-6.045,0.874741001,TRUE
6439,-147.2515894,58.39108956,1,MDO1,MDO1,8/5/2018 9:55,217,17748.41321,2018,2,8/5/2018 6:58,8/5/2018 12:51,-442.0845112,443.5575708,-6.43,13,439,28.97636781,102354.4492,0.34148721,2.380691421,716.5596815,0,12.35999966,0.149999991,13.875,-1.515000343,0.889039582,1,0.889039582,17748.41321,8,12.51499939,-6.08,0.870398674,TRUE
6702,-142.3663279,57.41109073,1,MDO1,MDO1,8/5/2018 21:35,217,17748.8964,2018,1,8/5/2018 12:49,8/6/2018 6:21,338.6666462,216.3483857,-5.61,14,202,125.0138822,212033.9066,0.570462184,4.98865378,708.387192,0,13.47999954,0.140000001,13.875,-0.395000458,0.983761781,1,0.983761781,17748.89961,8,13.44999981,-4.65,0.940315338,TRUE
7098,-143.6909293,56.91258197,1,MDO1,MDO1,8/6/2018 9:40,218,17749.40334,2018,2,8/6/2018 6:18,8/6/2018 13:02,71.56721255,-87.31173205,-5.31,15,98,-143.5651144,193929.4509,0.492396707,4.442776521,727.5084624,0,13.97999954,0.140000001,12.75,1.229999542,0.92397512,1,0.92397512,17749.40325,8,13.30999947,-4.265,0.952204961,TRUE
7894,-146.4429371,57.16906942,1,MDO1,MDO1,8/6/2018 21:51,218,17749.91189,2018,1,8/6/2018 13:11,8/7/2018 6:31,463.1157737,-642.7785145,-5.45,16,394,-75.43652092,238178.0458,0.451492428,5.399460083,735.1909332,0,12.18999958,0.129999995,12.75,-0.56000042,0.979516075,1,0.979516075,17749.91085,8,12.89999962,-5.39,0.953378957,TRUE
8297,-146.1472158,57.72061343,1,MDO1,MDO1,8/7/2018 9:50,219,17750.40988,2018,2,8/7/2018 6:43,8/7/2018 12:57,94.01754194,-75.61544056,-6.5,17,297,60.48787381,81722.98875,0.457907787,1.904519576,715.167137,0,13.73999977,0.149999991,12.958,0.781999771,0.963463842,1,0.963463842,17750.40999,8,13.31999969,-5.295,0.952153994,TRUE
8679,-146.4829463,57.94520212,1,MDO1,MDO1,8/7/2018 21:51,219,17750.91165,2018,1,8/7/2018 12:59,8/8/2018 6:44,50.06587414,-182.8858716,-6.4,18,179,-146.3733116,224935.8252,0.285948039,5.147156801,728.3497598,0,13.60999966,0.149999991,12.958,0.651999657,0.971748429,1,0.971748429,17750.91088,8,13.31499958,-5.505,0.949067257,TRUE
9474,-147.154146,58.20588207,1,MDO1,MDO1,8/8/2018 9:54,220,17751.4132,2018,2,8/8/2018 6:38,8/8/2018 13:10,-552.5161729,466.1961439,-5.51,19,474,-49.78839484,140905.6844,0.450138007,3.229159858,727.2566788,0,13.46000004,0.119999997,13.1,0.360000038,0.990916152,1,0.990916152,17751.4127,8,13.5449996,-5.35,0.961141805,TRUE
9808,-145.598145,57.87557448,1,MDO1,MDO1,8/8/2018 21:47,220,17751.90782,2018,1,8/8/2018 13:01,8/9/2018 6:34,-90.08438383,177.6707715,-6.16,20,308,158.0917458,219356.1267,0.645992369,5.117376872,714.4159082,0,14.31999969,0.129999995,13.1,1.219999695,0.927452694,1,0.927452694,17751.90833,8,13.73999977,-5.025,0.957966717,TRUE
10217,-145.6264858,57.59766637,1,MDO1,MDO1,8/9/2018 9:48,221,17752.40787,2018,2,8/9/2018 6:25,8/9/2018 13:10,-389.8682771,474.7432852,-5.54,21,217,76.98703451,229618.0085,0.429549215,5.428639192,704.9587702,0,14.28999996,0.119999997,12.725,1.564999962,0.889028201,1,0.889028201,17752.40836,8,13.78999996,-5.13,0.930148862,TRUE
10927,-147.0141433,58.10208942,1,MDO1,MDO1,8/9/2018 21:53,221,17752.92186,2018,1,8/9/2018 13:01,8/10/2018 6:45,-64.8068991,-1610.037052,-6.74,22,427,10.05956268,100445.7527,0.201576788,2.32921789,718.7373431,0,13.75999928,0.119999997,12.725,1.034999275,0.948218798,1,0.948218798,17752.91217,8,13.67000008,-6.095,0.920606465,TRUE
11462,-147.2568722,58.7707582,1,MDO1,MDO1,8/10/2018 9:54,222,17753.41881,2018,2,8/10/2018 6:50,8/10/2018 12:57,-1264.591055,224.2177169,-6.84,23,462,-106.8995446,257035.4737,0.244385187,5.813136944,736.9385243,0,13.32999992,0.109999999,13.219,0.110999924,0.99942031,0.602217591,0.601868491,17753.41279,8,13.68999958,-6.37,0.956127347,TRUE
11676,-146.3609406,58.50123011,1,MDO1,MDO1,8/10/2018 21:50,222,17753.90455,2018,1,8/10/2018 13:24,8/11/2018 6:16,1837.330738,-852.8511418,-4.23,24,176,90.35809237,193722.1299,0.162845839,4.569165483,706.6284153,0,13.63000011,0.109999999,13.219,0.411000114,0.992081639,0.447173563,0.443632681,17753.91025,8,13.78999996,-5.12,0.952762271,TRUE
12093,-146.7013569,58.4117148,1,MDO1,MDO1,8/11/2018 9:52,223,17754.41278,2018,2,8/11/2018 6:27,8/11/2018 13:16,-179.1944947,-105.3975784,-5.41,25,93,-75.9110908,194089.1688,0.139280052,4.414285063,732.8071098,0,13.57999992,0.140000001,13.053,0.526999924,0.978244929,0.239603841,0.234391243,17754.41114,8,13.69999981,-4.39,0.950554435,TRUE
12592,-146.6466396,58.39456047,1,MDO1,MDO1,8/11/2018 21:51,223,17754.91105,2018,1,8/11/2018 13:24,8/12/2018 6:18,412.4805516,-433.1844777,-4.67,26,92,127.7875472,128471.1035,0.131070448,3.003175161,712.9737505,0,13.57999992,0.140000001,13.053,0.526999924,0.978244929,1,0.978244929,17754.91093,8,13.69999981,-4.515,0.951864015,TRUE
13361,-147.3366655,58.32004524,1,MDO1,MDO1,8/12/2018 9:54,224,17755.41455,2018,2,8/12/2018 6:19,8/12/2018 13:28,-363.3719817,59.02757028,-4.69,27,361,56.30479844,57214.21409,0.153858792,1.330560969,716.6678242,0,13.19999981,0.389999986,12.014,1.185999809,0.873289667,1,0.873289667,17755.41279,8,13.41499996,-4.23,0.831151544,TRUE
13695,-147.1360933,58.199563,1,MDO1,MDO1,8/12/2018 21:53,224,17755.91108,2018,1,8/12/2018 13:39,8/13/2018 6:07,688.1882196,-500.1900848,-3.72,28,195,138.8100612,156255.648,0.119804503,3.6529803,712.9140005,0,13.19999981,0.389999986,12.014,1.185999809,0.873289667,0.58507146,0.51093686,17755.91217,8,13.52999973,-4.015,0.814455179,TRUE
14128,-146.885211,58.17686157,1,MDO1,MDO1,8/13/2018 9:52,225,17756.41104,2018,2,8/13/2018 6:10,8/13/2018 13:34,-327.9777199,392.0151911,-4.28,29,128,150.0630581,69608.40036,0.132805078,1.61680539,717.550803,0,12.57999992,0.229999989,12.41,0.169999924,0.963271919,1,0.963271919,17756.41141,8,13.05999947,-4.18,0.931618211,TRUE
14517,-148.3946069,58.12472028,1,MDO1,MDO1,8/13/2018 21:58,225,17756.91799,2018,1,8/13/2018 13:25,8/14/2018 6:31,-151.4605847,-271.0255361,-6.01,30,17,-71.04239845,230216.1693,0.214895228,5.222498479,734.6935898,0,12.15999985,0.179999992,12.41,-0.250000153,0.976219739,0.658870404,0.643202294,17756.91554,8,12.59000015,-5.225,0.94398051,TRUE
15499,-148.4102342,58.05365275,1,MDO1,MDO1,8/14/2018 9:58,226,17757.41625,2018,2,8/14/2018 6:28,8/14/2018 13:28,-453.3311822,327.2314942,-5.88,31,499,138.7951256,161849.8791,0.267824048,3.78497997,712.684877,0,12.10999966,0.140000001,12.841,-0.731000343,0.966712904,1,0.966712904,17757.41552,8,12.45999956,-5.65,0.966134867,TRUE
15881,-148.8820195,58.34197326,1,MDO1,MDO1,8/14/2018 22:00,226,17757.91972,2018,1,8/14/2018 13:24,8/15/2018 6:35,99.22648966,-610.3882878,-6.41,32,381,28.21380234,176324.8631,0.16090334,4.114671961,714.2119096,0,11.22999954,0.140000001,12.841,-1.611000458,0.878897551,0.805006152,0.707517936,17757.91676,8,12.34999943,-6.01,0.947110722,TRUE
16399,-148.6601996,58.48114967,1,MDO1,MDO1,8/15/2018 9:59,227,17758.4163,2018,2,8/15/2018 6:25,8/15/2018 13:33,-1247.194238,1209.912663,-5.48,33,399,114.6282714,21380.84526,0.133908424,0.495911572,718.5704902,0,11.89999962,0.129999995,12.603,-0.703000381,0.974305929,1,0.974305929,17758.41608,8,12.40999985,-6.34,0.96439464,TRUE
16584,-146.2501944,58.41148168,1,MDO1,MDO1,8/15/2018 21:49,227,17758.90467,2018,1,8/15/2018 13:24,8/16/2018 6:14,668.7145635,135.0009037,-5.6,34,84,101.8789838,109209.4333,0.240508107,2.554295791,712.5867054,0,13.14999962,0.129999995,12.603,0.546999619,0.983178825,1,0.983178825,17758.90932,8,13.11999989,-4.86,0.948699337,TRUE
17019,-146.2467024,57.96194214,1,MDO1,MDO1,8/16/2018 9:49,228,17759.40856,2018,2,8/16/2018 6:07,8/16/2018 13:30,-281.1779587,397.8836764,-5.29,35,19,-57.60742984,92975.35809,0.311007823,2.136765686,725.2031945,0,13.39999962,0.140000001,13.406,-0.006000381,0.990878335,1,0.990878335,17759.40924,8,13.21999979,-5.03,0.980222482,TRUE
17874,-146.854413,58.02580573,1,MDO1,MDO1,8/16/2018 21:51,228,17759.91196,2018,1,8/16/2018 13:22,8/17/2018 6:20,-77.21845524,-114.5835052,-6.48,36,374,-129.8294256,226259.7075,0.201548822,5.154034727,731.6588507,0,13.0199995,0.119999997,13.406,-0.386000496,0.990017532,0.532580521,0.527264053,17759.91085,8,12.90999985,-5.69,0.974927347,TRUE
18026,-146.7723737,58.12699197,1,MDO1,MDO1,8/17/2018 9:51,229,17760.40995,2018,2,8/17/2018 6:13,8/17/2018 13:29,-538.3330453,642.600161,-5.86,37,26,163.0482199,152390.4393,0.134319384,3.542915573,716.8786846,0,12.84000015,0.129999995,12.025,0.815000153,0.966635274,0.900934493,0.870875061,17760.41055,8,13.04999924,-6.01,0.931042345,TRUE
18603,-146.5075396,58.43954951,1,MDO1,MDO1,8/17/2018 21:50,229,17760.90821,2018,1,8/17/2018 13:26,8/18/2018 6:13,484.2428417,-220.1169534,-5.98,38,103,35.89899055,197833.6661,0.213943723,4.631277538,711.9477815,0,12.84000015,0.129999995,12.025,0.815000153,0.966635274,0.980801522,0.948077348,17760.90974,8,13.21999931,-5.76,0.909674048,TRUE
19315,-146.9685789,58.10728051,1,MDO1,MDO1,8/18/2018 9:51,230,17761.41196,2018,2,8/18/2018 6:11,8/18/2018 13:32,-369.9054699,193.974274,-5.87,39,315,-21.8276341,134489.8016,0.286129379,3.09906274,723.2821282,0,13.02999973,0.170000002,12.467,0.562999733,0.967902871,1,0.967902871,17761.41094,8,13.13000011,-5.41,0.947600314,TRUE
19876,-146.1933991,58.19051729,1,MDO1,MDO1,8/18/2018 21:48,230,17761.9068,2018,1,8/18/2018 13:42,8/19/2018 5:54,811.2773656,-480.9798908,-4.52,40,376,148.7960949,220456.5109,0.20545843,5.159620406,712.1212207,0,13.13999939,0.189999998,12.467,0.67299939,0.956423497,0.581536993,0.556195645,17761.90871,8,13.34999943,-4.84,0.934558103,TRUE
20279,-145.7403835,58.09797506,1,MDO1,MDO1,8/19/2018 9:46,231,17762.40653,2018,2,8/19/2018 6:03,8/19/2018 13:29,91.68235705,54.63990301,-5.95,41,279,156.0367874,93080.89305,0.182135921,2.162693939,717.3221275,0,13.84999943,0.389999986,12.61,1.239999428,0.868735605,1,0.868735605,17762.40737,8,13.71000004,-5.04,0.87218437,TRUE
20747,-145.7323452,58.02655099,1,MDO1,MDO1,8/19/2018 21:46,231,17762.9065,2018,1,8/19/2018 13:30,8/20/2018 6:02,147.0382942,-14.58825347,-5.97,42,247,-10.54444675,170977.1112,0.186792001,3.946836336,722.0006802,0,13.84999943,0.389999986,12.61,1.239999428,0.868735605,1,0.868735605,17762.90727,8,13.71000004,-5.215,0.876508823,TRUE
21333,-145.5062554,58.08351112,1,MDO1,MDO1,8/20/2018 9:45,232,17763.40477,2018,2,8/20/2018 5:53,8/20/2018 13:37,-534.1239887,843.903247,-5.24,43,333,14.24645687,99583.80408,0.168785826,2.310891599,718.2206508,0,13.88999939,0.399999976,12.142,1.74799939,0.813429428,1,0.813429428,17763.40656,8,13.74499989,-5.705,0.833250515,TRUE
21940,-145.2310545,57.98449921,1,MDO1,MDO1,8/20/2018 21:44,232,17763.90294,2018,1,8/20/2018 13:32,8/21/2018 5:55,555.2805629,-76.03278583,-5.85,44,440,-127.8498339,89263.63709,0.114325876,2.053044477,724.6444496,0,13.93999958,0.399999976,12.142,1.79799958,0.807725861,1,0.807725861,17763.90571,8,13.7699995,-5.465,0.809946141,TRUE
22467,-145.8960088,57.95768338,1,MDO1,MDO1,8/21/2018 9:46,233,17764.40843,2018,2,8/21/2018 5:53,8/21/2018 13:39,-196.4353094,32.04194242,-5.5,45,467,-61.83831109,41657.08173,0.117428866,0.96113526,722.3589902,0,13.96999931,0.140000001,12.466,1.503999313,0.892538736,1,0.892538736,17764.40748,8,13.56999969,-4.875,0.888945044,TRUE
22837,-146.1606267,58.15722915,1,MDO1,MDO1,8/21/2018 21:47,233,17764.90806,2018,1,8/21/2018 13:39,8/22/2018 5:55,13.68051928,-2.879592093,-5.69,46,337,4.920876647,64416.1943,0.079348349,1.492151712,719.5000547,0,13.44999981,0.140000001,12.466,0.983999809,0.94752385,1,0.94752385,17764.90812,8,13.47499943,-4.95,0.891294875,TRUE
23398,-144.9899033,58.06438204,1,MDO1,MDO1,8/22/2018 9:42,234,17765.40258,2018,2,8/22/2018 5:49,8/22/2018 13:36,-397.7207067,778.6998189,-5.68,47,398,100.3147958,122349.1132,0.119893842,2.86511516,711.7172514,0,14.27999973,0.109999999,13.211,1.068999733,0.947639276,1,0.947639276,17765.40479,8,13.81999969,-5.78,0.955816734,TRUE
23877,-145.7385275,58.38255848,1,MDO1,MDO1,8/22/2018 21:45,234,17765.9098,2018,1,8/22/2018 13:30,8/23/2018 6:00,432.6015841,-955.8685094,-6.61,48,377,-143.3023823,133207.772,0.151370318,3.060922778,725.3138005,0,13.59000015,0.109999999,13.211,0.379000153,0.993262664,1,0.993262664,17765.90678,8,13.56999969,-6.3,0.959160783,TRUE
24324,-146.1853355,58.51626377,1,MDO1,MDO1,8/23/2018 9:47,235,17766.41328,2018,2,8/23/2018 5:57,8/23/2018 13:37,-1152.369252,227.9931238,-6.14,49,324,126.8449456,202882.62,0.186557901,4.771060651,708.7264757,0,12.96000004,0.119999997,15.716,-2.755999962,0.698831133,0.627943343,0.438826358,17766.40793,8,13.55999947,-6.02,0.774540689,TRUE
24550,-146.0952911,58.56249795,1,MDO1,MDO1,8/23/2018 21:46,235,17766.9098,2018,1,8/23/2018 13:39,8/24/2018 5:54,381.0089272,-764.4251712,-5.95,50,50,-86.68404466,81644.56839,0.19441635,1.875672853,725.4691588,0,13.19999981,0.119999997,15.716,-2.516000191,0.74143895,1,0.74143895,17766.90758,8,13.49499989,-6.03,0.766706477,TRUE
25088,-147.8910362,58.40530681,1,MDO1,MDO1,8/24/2018 9:53,236,17767.41488,2018,2,8/24/2018 5:56,8/24/2018 13:51,-621.0417789,206.494415,-5.66,51,88,-56.22064864,173413.2594,0.187844021,3.960678387,729.7287755,0,13.18999958,0.140000001,13.937,-0.74700042,0.965657119,1,0.965657119,17767.41248,8,13.19999981,-5.4,0.940270798,TRUE
25675,-147.4564204,58.3206559,1,MDO1,MDO1,8/24/2018 21:52,236,17767.91158,2018,1,8/24/2018 13:46,8/25/2018 5:57,-88.16451384,18.9360815,-6.21,52,175,126.3210455,40771.12937,0.138072866,0.946902602,717.6227218,0,13.13000011,0.140000001,13.937,-0.806999886,0.96150562,1,0.96150562,17767.91118,8,13.21499968,-5.255,0.946256685,TRUE
26188,-147.5116372,58.36145329,1,MDO1,MDO1,8/25/2018 9:52,237,17768.41152,2018,2,8/25/2018 5:56,8/25/2018 13:47,-33.68251969,-15.1306324,-6.22,53,188,-21.46646561,36288.8708,0.107299079,0.839121911,720.7707311,0,13.25,0.129999995,13.137,0.113,0.993311611,1,0.993311611,17768.41124,8,13.27499962,-5.4,0.970778399,TRUE
26543,-147.0867256,58.34027188,1,MDO1,MDO1,8/25/2018 21:50,237,17768.9081,2018,1,8/25/2018 14:02,8/26/2018 5:38,871.0330327,-550.0375127,-4.52,54,43,25.55016779,32144.74076,0.074217381,0.745214672,718.9145621,0,13.23999977,0.140000001,13.137,0.102999771,0.990394353,1,0.990394353,17768.90996,8,13.29999924,-4.98,0.96318919,TRUE
27181,-146.5152629,58.25967048,1,MDO1,MDO1,8/26/2018 9:47,238,17769.40821,2018,2,8/26/2018 5:33,8/26/2018 14:02,-848.0540405,859.6869397,-4.4,55,181,155.8631386,27514.13815,0.144940639,0.637704133,719.0936139,0,13.80999947,0.439999998,13.5,0.309999466,0.904684197,1,0.904684197,17769.40828,8,13.60999966,-5.245,0.90197016,TRUE
27576,-146.5617477,58.08722589,1,MDO1,MDO1,8/26/2018 21:47,238,17769.90799,2018,1,8/26/2018 13:48,8/27/2018 5:47,35.07730657,20.28463588,-6.24,56,76,-3.547645563,154579.1091,0.171702799,3.575705567,720.5063274,0,13.47999954,0.449999988,13.5,-0.020000458,0.905527618,1,0.905527618,17769.90831,8,13.60999966,-5.41,0.901343741,TRUE
28110,-147.6185495,58.15174479,1,MDO1,MDO1,8/27/2018 9:52,239,17770.41309,2018,2,8/27/2018 5:39,8/27/2018 14:04,-417.1571763,79.82926957,-5.04,57,110,175.6703048,174335.0099,0.143561054,4.041353488,718.9629678,0,12.93999958,0.389999986,12.583,0.35699958,0.91903068,0.611403124,0.561898229,17770.41114,8,13.04999924,-4.81,0.885934013,TRUE
28529,-147.9975162,58.01988216,1,MDO1,MDO1,8/27/2018 21:53,239,17770.9131,2018,1,8/27/2018 14:05,8/28/2018 5:41,133.4859243,-307.3714568,-5.33,58,29,-31.38130898,181659.8495,0.12777577,4.168866905,726.2558934,0,12.63999939,0.379999995,12.583,0.05699939,0.926213716,0.258057067,0.239015995,17770.91209,8,12.94999981,-5,0.902637456,TRUE
29374,-146.7861734,58.0819813,1,MDO1,MDO1,8/28/2018 9:48,240,17771.40453,2018,2,8/28/2018 5:47,8/28/2018 13:49,50.40893489,658.5092422,-6.7,59,374,83.55385494,40561.03533,0.172396864,0.942681499,717.1215904,0,13.5199995,0.119999997,13.073,0.446999504,0.987667301,1,0.987667301,17771.40863,8,13.56999969,-6.02,0.960919553,TRUE
29844,-146.5675609,58.31077519,1,MDO1,MDO1,8/28/2018 21:47,240,17771.9064,2018,1,8/28/2018 14:02,8/29/2018 5:32,1431.513196,-1169.330965,-5.16,60,344,-47.88521285,79684.97885,0.150335528,1.834661216,723.8845891,0,13.5199995,0.119999997,13.073,0.446999504,0.987667301,1,0.987667301,17771.90792,8,13.5449996,-6.33,0.956996522,TRUE
30246,-146.4491683,58.58614595,1,MDO1,MDO1,8/29/2018 9:46,241,17772.40156,2018,2,8/29/2018 5:37,8/29/2018 13:56,-900.4492214,1923.760874,-5.76,61,246,32.06048257,172968.6186,0.147205766,4.04016452,713.5378513,0,13.04999924,0.119999997,12.417,0.632999237,0.978430463,0.67085306,0.65638307,17772.40749,8,13.47999954,-6.36,0.917431223,TRUE
30919,-146.1255743,58.63365103,1,MDO1,MDO1,8/29/2018 21:45,241,17772.89812,2018,1,8/29/2018 13:50,8/30/2018 5:40,1559.096626,-114.015785,-6.44,62,419,47.94810706,129591.665,0.136051019,3.028310305,713.2231726,0,13.28999996,0.109999999,12.417,0.872999962,0.964767804,1,0.964767804,17772.90648,8,13.47999954,-5.98,0.898642741,TRUE
31091,-146.4691165,58.53060251,1,MDO1,MDO1,8/30/2018 9:46,242,17773.40826,2018,2,8/30/2018 5:25,8/30/2018 14:07,-1006.358193,845.1925598,-4.77,63,91,-73.59451853,162499.9186,0.122349808,3.707240831,730.551939,0,13.17000008,0.119999997,13.973,-0.802999924,0.967321502,0.575428714,0.556624568,17773.40733,8,13.71000004,-5.675,0.961237848,TRUE
31670,-146.6469332,58.5517381,1,MDO1,MDO1,8/30/2018 21:47,242,17773.90956,2018,1,8/30/2018 13:50,8/31/2018 5:43,-166.8292047,-151.48964,-6.95,64,170,-60.29336137,42790.95595,0.113841489,0.987241612,722.3992489,0,13.10999966,0.119999997,13.973,-0.863000343,0.962809169,1,0.962809169,17773.90772,8,13.60999966,-5.87,0.963810564,TRUE
32143,-146.3807401,58.78123735,1,MDO1,MDO1,8/31/2018 9:45,243,17774.40595,2018,2,8/31/2018 5:28,8/31/2018 14:03,-1052.330167,1211.734257,-5.4,65,143,85.43346092,115331.8867,0.131906663,2.700114383,711.895068,0,12.21999931,0.119999997,12.208,0.011999313,0.996934685,1,0.996934685,17774.40687,8,13.23499966,-6.27,0.927970677,TRUE
32560,-146.9289392,58.94524823,1,MDO1,MDO1,8/31/2018 21:47,243,17774.90796,2018,1,8/31/2018 13:53,9/1/2018 5:42,606.0686001,-550.4780736,-6.89,66,60,-119.4779149,125207.6924,0.105343537,2.868775437,727.4165995,0,12.67999935,0.119999997,12.208,0.471999352,0.986606472,0.994965891,0.981639787,17774.90828,8,13.22999954,-6.43,0.925920285,TRUE
33375,-148.1124366,58.81316912,1,MDO1,MDO1,9/1/2018 9:52,244,17775.41488,2018,2,9/1/2018 5:24,9/1/2018 14:20,-1641.726283,1051.201674,-4.46,67,375,-117.0534738,216480.61,0.198874094,4.920975302,733.190058,0,12.38999939,0.119999997,13.417,-1.02700061,0.948950608,0.678192927,0.64357159,17775.41146,9,13.03999996,-5.92,0.960851921,TRUE
33678,-148.3124935,58.5396379,1,MDO1,MDO1,9/1/2018 21:53,244,17775.91331,2018,1,9/1/2018 14:04,9/2/2018 5:41,94.37251574,-336.815466,-6.7,68,178,-18.52624887,135573.5264,0.230153726,3.126124291,722.7987639,0,12.34000015,0.119999997,13.417,-1.076999847,0.944292596,1,0.944292596,17775.91191,9,13.00999928,-5.85,0.954091824,TRUE
34239,-147.8961341,58.79876947,1,MDO1,MDO1,9/2/2018 9:51,245,17776.40827,2018,2,9/2/2018 5:26,9/2/2018 14:16,-1276.726882,1685.453924,-5.11,69,239,102.2170563,95562.11258,0.12077108,2.232617834,713.3786412,0,12.44999981,0.119999997,13.706,-1.256000191,0.926026057,1,0.926026057,17776.41064,9,13.02999973,-6.37,0.941985553,TRUE
34897,-147.6994951,58.94199745,1,MDO1,MDO1,9/2/2018 21:50,245,17776.90821,2018,1,9/2/2018 14:08,9/3/2018 5:32,1212.929606,-906.0911928,-6.04,70,397,66.4288489,119355.2897,0.099082665,2.792960622,712.2387663,0,12.75,0.119999997,13.706,-0.956,0.955220719,0.990389178,0.946040262,17776.90998,9,13.21499968,-6.405,0.951721773,TRUE
