,lon,lat,CP_Site,SiteType,BroadSiteType,dtime,doy,jday,year,type,tFirst,tSecond,tFirst.err,tSecond.err,sun.elev,step,iteration,bearing,distance,frac.timedry,speed,timediff,sat.ice,sat.sst,sat.sst.err,tag.sst,sst.diff,wsst,wspeed,wrel,jday2,month,median.sat.sst,median.sun.elev,median.wrel,optional
5154,-146.1932936,58.60093229,1,MDO1,MDO1,7/28/2018 9:51,209,17740.41016,2018,2,7/28/2018 7:13,7/28/2018 12:28,-338.0889037,417.3846439,-5.97,11,154,126.1801619,140862.8881,0.484331195,3.296575465,712.1677714,0,12.5,0.409999996,13.167,-0.667,0.913398764,1,0.913398764,17740.41062,7,13.07999992,-5.58,0.927746917,TRUE
5568,-144.6725246,58.1712252,1,MDO1,MDO1,7/28/2018 21:45,209,17740.90523,2018,1,7/28/2018 12:22,7/29/2018 7:08,38.9331738,160.7464699,-6.44,12,68,44.65041056,172645.6882,0.754095411,4.042809114,711.7397966,0,13,0.219999999,13.167,-0.167,0.97057597,1,0.97057597,17740.90639,7,13.25999928,-5.445,0.949786741,TRUE
6215,-147.4145492,57.68033135,1,MDO1,MDO1,7/29/2018 9:56,210,17741.41428,2018,2,7/29/2018 6:56,7/29/2018 12:56,-560.7762322,510.7904923,-4.98,13,215,-106.2407597,335155.7653,0.702802176,7.53244417,741.5825852,0,10.40999985,0.25,11.687,-1.277000153,0.913363666,1,0.913363666,17741.41399,7,12.21999931,-4.93,0.927039945,TRUE
6906,-146.2407719,57.54054825,1,MDO1,MDO1,7/29/2018 21:51,210,17741.90924,2018,1,7/29/2018 12:48,7/30/2018 6:54,30.68539852,224.9364247,-5.49,14,406,42.20413168,51483.90748,0.363218516,1.195622538,717.6722565,0,11.03999996,0.159999996,11.687,-0.647000038,0.972616616,1,0.972616616,17741.91072,7,12.6699996,-4.39,0.91427839,TRUE
7086,-145.7165941,57.50169798,1,MDO1,MDO1,7/30/2018 9:49,211,17742.40896,2018,2,7/30/2018 6:36,7/30/2018 13:01,-831.5447924,881.4135777,-4.2,15,86,159.9132789,267835.5129,0.368216143,6.253354644,713.8448832,0,12.64999962,0.189999998,12.437,0.212999619,0.977585155,1,0.977585155,17742.40925,7,12.47999954,-4.7,0.956549925,TRUE
7762,-148.1096785,57.84542403,1,MDO1,MDO1,7/30/2018 21:58,211,17742.91757,2018,1,7/30/2018 12:54,7/31/2018 7:03,428.4687066,-719.868084,-5.63,16,262,-89.20814959,147773.6242,0.352284594,3.374144249,729.9313708,0,11.80999947,0.189999998,12.437,-0.627000534,0.966052001,1,0.966052001,17742.91588,7,12.00999928,-5.625,0.947369604,TRUE
8477,-147.5859179,58.32600609,1,MDO1,MDO1,7/31/2018 9:56,212,17743.41438,2018,2,7/31/2018 7:10,7/31/2018 12:43,-318.1585533,324.3440319,-6.13,17,477,-106.9158806,186150.5907,0.243086527,4.237605367,732.1375105,0,11.25,0.170000002,12.217,-0.967,0.953009908,1,0.953009908,17743.41441,7,12.07999992,-5.77,0.957618219,TRUE
8601,-147.2458907,58.43772956,1,MDO1,MDO1,7/31/2018 21:55,212,17743.914,2018,1,7/31/2018 12:38,8/1/2018 7:11,68.36328433,-164.5944848,-6.4,18,101,-105.4043321,78875.20442,0.203492665,1.812773694,725.1797313,0,11.01000023,0.179999992,12.217,-1.206999771,0.936300905,1,0.936300905,17743.91345,7,12.06999969,-5.81,0.959064658,TRUE
9453,-147.2854205,58.55209351,1,MDO1,MDO1,8/1/2018 9:55,213,17744.41359,2018,2,8/1/2018 7:11,8/1/2018 12:38,-153.9353832,145.3517193,-6.43,19,453,-115.9268861,117817.2708,0.354041971,2.700058477,727.2513528,0,11.22999954,0.229999989,11.75,-0.520000458,0.962818303,1,0.962818303,17744.41354,8,12.02999973,-5.845,0.954407686,TRUE
9653,-145.0144279,58.22526819,1,MDO1,MDO1,8/1/2018 21:46,213,17744.90518,2018,1,8/1/2018 12:39,8/2/2018 6:53,191.104257,158.1851779,-5.97,20,153,93.80998243,262499.9959,0.369690408,6.231082811,702.1251464,0,10.61999989,0.140000001,11.75,-1.130000114,0.95118656,1,0.95118656,17744.90721,8,11.67999935,-5.09,0.950218851,TRUE
10197,-145.7203133,57.94534315,1,MDO1,MDO1,8/2/2018 9:49,214,17745.4087,2018,2,8/2/2018 6:49,8/2/2018 12:48,-32.20506037,108.1921803,-5.77,21,197,20.1592832,179361.429,0.299508972,4.176296858,715.7913462,0,11.05000019,0.199999988,13.508,-2.457999809,0.797578503,1,0.797578503,17745.40914,8,12.10999966,-4.965,0.879582013,TRUE
10779,-145.5827988,57.95473372,1,MDO1,MDO1,8/2/2018 21:48,214,17745.90887,2018,1,8/2/2018 12:52,8/3/2018 6:44,329.3006318,-352.7278781,-5.5,22,279,154.2692439,146036.9581,0.354678794,3.400895159,715.6790163,0,10.89999962,0.189999998,13.508,-2.608000381,0.780427116,1,0.780427116,17745.90873,8,12.21000004,-5.205,0.886514405,TRUE
11370,-147.1673285,57.76098158,1,MDO1,MDO1,8/3/2018 9:54,215,17746.41408,2018,2,8/3/2018 6:40,8/3/2018 13:08,-600.7933797,433.1792426,-4.78,23,370,179.6352327,275391.1811,0.370387288,6.376187558,719.842849,0,12.63000011,0.349999994,12.144,0.486000114,0.935350731,1,0.935350731,17746.41311,8,12.27499962,-4.68,0.935350731,TRUE
11678,-147.8937945,57.74113941,1,MDO1,MDO1,8/3/2018 21:57,215,17746.91565,2018,1,8/3/2018 13:06,8/4/2018 6:48,288.0664976,-383.311757,-5.42,24,178,-69.83713662,101527.222,0.177149008,2.32959611,726.3578264,0,11.88999939,0.299999982,12.144,-0.25400061,0.949770896,1,0.949770896,17746.9151,8,12.59499979,-5.15,0.928271104,TRUE
12282,-147.5658716,57.67877385,1,MDO1,MDO1,8/4/2018 9:56,216,17747.414,2018,2,8/4/2018 6:53,8/4/2018 12:59,-130.6262315,156.6366593,-6.1,25,282,-4.182417128,135932.3071,0.127025268,3.143873003,720.6202189,0,12.40999985,0.189999998,12.027,0.382999847,0.974210832,0.999999802,0.974210639,17747.41416,8,12.46000004,-5.54,0.937171561,TRUE
12846,-144.1791417,57.0478559,1,MDO1,MDO1,8/4/2018 21:42,216,17747.8916,2018,1,8/4/2018 13:38,8/5/2018 5:47,2477.697675,-211.8188372,-1.3,26,346,103.6288697,235998.9639,0.249647789,5.580516697,704.8300863,0,13.75999928,0.129999995,12.027,1.732999275,0.89484636,0.815881317,0.730088427,17747.90471,8,13.75999928,-1.51,0.78183635,TRUE
13092,-140.6766479,56.64099147,1,MDO1,MDO1,8/5/2018 9:28,217,17748.39151,2018,2,8/5/2018 5:48,8/5/2018 13:09,-144.5091246,739.40582,-3.32,27,92,35.16604227,243865.4577,0.424203492,5.718143536,710.7943811,0,13.38000011,0.159999996,11.4555,1.924500114,0.867924104,1,0.867924104,17748.39495,8,13.67499971,-3.015,0.792251145,TRUE
13922,-143.7626458,56.73802774,1,MDO1,MDO1,8/5/2018 21:41,217,17748.90359,2018,1,8/5/2018 13:00,8/6/2018 6:21,217.4234225,-234.8888132,-5.58,28,422,-148.118082,360956.8144,0.478715252,8.213945309,732.4064965,0,13.90999985,0.140000001,11.4555,2.454499847,0.803284234,1,0.803284234,17748.90349,8,13.50999928,-4.95,0.825683173,TRUE
14264,-147.4226232,56.62584036,1,MDO1,MDO1,8/6/2018 9:55,218,17749.41569,2018,2,8/6/2018 6:11,8/6/2018 13:40,-871.354627,512.0506898,-3.12,29,264,-87.62291233,364434.4756,0.452204481,8.167123523,743.7022238,0,12.7699995,0.129999995,12.25,0.519999504,0.985263359,0.999324836,0.984598145,17749.41362,8,12.59000015,-3.445,0.96075405,TRUE
14528,-148.8246433,56.08050966,1,MDO1,MDO1,8/6/2018 22:01,218,17749.91757,2018,1,8/6/2018 13:32,8/7/2018 6:29,75.72978496,-93.74693567,-4.98,30,28,-138.3008333,92716.8171,0.705910745,2.134648007,723.9040255,0,11.96000004,0.149999991,12.25,-0.289999962,0.986543841,1,0.986543841,17749.91747,8,12.30499983,-4.065,0.971187272,TRUE
15215,-146.6294512,56.56607905,1,MDO1,MDO1,8/7/2018 9:52,219,17750.41077,2018,2,8/7/2018 6:31,8/7/2018 13:13,1.043635314,96.1657392,-5.87,31,215,123.420117,106764.9534,0.640399871,2.491681046,714.142724,0,13.84000015,0.170000002,13,0.840000153,0.963145106,1,0.963145106,17750.41133,8,13.20499992,-4.745,0.96984268,TRUE
15700,-148.038339,57.40630213,1,MDO1,MDO1,8/7/2018 21:57,219,17750.91574,2018,1,8/7/2018 13:25,8/8/2018 6:29,835.2835405,-928.728752,-4.76,32,200,-13.8565523,375207.4199,0.498649032,8.614602259,725.913607,0,13.47999954,0.140000001,13,0.479999542,0.986708712,1,0.986708712,17750.9152,8,13.09000015,-5.28,0.972193746,TRUE
16159,-147.9281998,57.3741637,1,MDO1,MDO1,8/8/2018 9:57,220,17751.41554,2018,2,8/8/2018 6:41,8/8/2018 13:13,-237.16048,117.4899848,-6.11,33,159,161.2686413,45911.55492,0.367449923,1.064311333,718.9555896,0,13.63999939,0.119999997,13.33,0.30999939,0.993950812,1,0.993950812,17751.41485,8,13.21999931,-5.405,0.977271001,TRUE
16828,-148.1950859,57.72881699,1,MDO1,MDO1,8/8/2018 21:58,220,17751.91571,2018,1,8/8/2018 13:10,8/9/2018 6:45,-30.32187347,1.758758326,-6.34,34,328,45.81708408,175396.43,0.592910233,4.108678535,711.4876006,0,13.54999924,0.119999997,13.33,0.219999237,0.99563104,1,0.99563104,17751.91554,8,13.22999954,-5.38,0.976618681,TRUE
17237,-146.808306,58.35373899,1,MDO1,MDO1,8/9/2018 9:52,221,17752.41053,2018,2,8/9/2018 6:37,8/9/2018 13:07,-493.5762384,685.632597,-5.78,35,237,120.316162,156707.6001,0.608924238,3.675021043,710.6879942,0,13.56999969,0.119999997,12.625,0.944999695,0.966294911,1,0.966294911,17752.41164,8,13.67999935,-5.66,0.950475059,TRUE
17861,-148.2176313,58.9504782,1,MDO1,MDO1,8/9/2018 21:58,221,17752.91574,2018,1,8/9/2018 12:57,8/10/2018 6:58,78.56709151,-118.8169842,-6.94,36,361,146.6063654,109346.5416,0.435363072,2.546216409,715.7452735,0,12.71000004,0.119999997,12.625,0.085000038,0.9970837,1,0.9970837,17752.91551,8,13.46000004,-6.095,0.954819843,TRUE
18462,-148.3507663,58.87754553,1,MDO1,MDO1,8/10/2018 9:58,222,17753.4175,2018,2,8/10/2018 6:52,8/10/2018 13:04,-493.815347,203.8017026,-6.52,37,462,-103.5827723,304933.7197,0.390452581,6.863245908,740.4992813,0,12.88999939,0.119999997,13.196,-0.30600061,0.99403751,1,0.99403751,17753.41583,8,13.31999969,-6.01,0.979988755,TRUE
18770,-145.1018997,57.90921931,1,MDO1,MDO1,8/10/2018 21:45,222,17753.90518,2018,1,8/10/2018 13:04,8/11/2018 6:26,204.9123812,65.3395928,-6.09,38,270,172.2473042,121304.3255,0.606119873,2.812585064,718.8187069,0,14.47999954,0.109999999,13.196,1.283999542,0.942999188,1,0.942999188,17753.90675,8,13.88499975,-5.085,0.972238639,TRUE
19170,-145.9163905,57.69485635,1,MDO1,MDO1,8/11/2018 9:48,223,17754.40907,2018,2,8/11/2018 6:25,8/11/2018 13:11,26.67779763,-47.1171691,-5.98,39,170,-89.34534971,109118.5134,0.381923195,2.500745104,727.240008,0,14.09999943,0.140000001,12.536,1.563999428,0.910580417,1,0.910580417,17754.40896,8,13.73999977,-4.98,0.935534141,TRUE
19589,-145.6500905,57.71663404,1,MDO1,MDO1,8/11/2018 21:47,223,17754.90743,2018,1,8/11/2018 13:12,8/12/2018 6:23,-26.90053003,152.7812743,-5.96,40,89,163.3349173,83717.90488,0.258626297,1.942482296,718.3068889,0,14.21000004,0.140000001,12.536,1.674000038,0.899287886,1,0.899287886,17754.90816,8,13.80999947,-4.99,0.926666822,TRUE
20210,-145.8678854,57.57036441,1,MDO1,MDO1,8/12/2018 9:48,224,17755.40917,2018,2,8/12/2018 6:18,8/12/2018 13:18,-112.5912106,32.99585503,-5.65,41,210,128.2475362,266908.0708,0.2518895,6.301822891,705.9017563,0,13.81999969,0.419999987,12.375,1.444999695,0.869170541,0.369273241,0.320961423,17755.40871,8,13.73499966,-4.79,0.870631205,TRUE
20616,-144.9921842,57.32586139,1,MDO1,MDO1,8/12/2018 21:44,224,17755.90532,2018,1,8/12/2018 13:24,8/13/2018 6:05,403.4501739,-249.5815993,-4.92,42,116,112.1115755,296365.9072,0.350440533,7.039525502,701.6711262,0,13.88000011,0.429999977,12.375,1.505000114,0.862677314,0.909504697,0.784609069,17755.90621,8,13.67000008,-4.575,0.880501341,TRUE
21333,-146.2796059,57.16644931,1,MDO1,MDO1,8/13/2018 9:50,225,17756.41006,2018,2,8/13/2018 6:01,8/13/2018 13:38,-497.9236983,441.5959867,-4.14,43,333,167.3637838,212378.2832,0.35135799,4.937828491,716.8410285,0,13.35999966,0.149999991,12.855,0.504999657,0.980684616,1,0.980684616,17756.40973,8,13.21499968,-4.04,0.961018837,TRUE
21978,-146.7325445,57.12993719,1,MDO1,MDO1,8/13/2018 21:51,225,17756.91563,2018,1,8/13/2018 13:30,8/14/2018 6:12,-49.61182888,-764.4248271,-5.39,44,478,-76.22996039,92911.61747,0.119710899,2.13334203,725.8690526,0,13.25999928,0.149999991,12.855,0.404999275,0.98379972,1,0.98379972,17756.91092,8,12.90499973,-4.78,0.953360906,TRUE
22374,-146.8890385,57.22834085,1,MDO1,MDO1,8/14/2018 9:52,226,17757.41236,2018,2,8/14/2018 6:23,8/14/2018 13:20,-113.6835557,-70.70309437,-6.55,45,374,-38.84476146,159268.8532,0.157092419,3.653680657,726.5224126,0,13.06999969,0.119999997,12.281,0.788999695,0.975594924,0.997276923,0.972938304,17757.41129,8,12.84000015,-5.515,0.959088115,TRUE
22642,-148.1096104,57.76328961,1,MDO1,MDO1,8/14/2018 21:57,226,17757.91574,2018,1,8/14/2018 13:21,8/15/2018 6:32,-24.7408907,-169.3093226,-6.77,46,142,-103.2770443,120759.0681,0.338773975,2.765380337,727.8026491,0,12.60999966,0.129999995,12.281,0.328999657,0.990906798,1,0.990906798,17757.91462,8,12.61999989,-5.885,0.973857209,TRUE
23280,-147.6963575,58.29892602,1,MDO1,MDO1,8/15/2018 9:55,227,17758.4138,2018,2,8/15/2018 6:30,8/15/2018 13:20,-300.3625845,232.3946935,-6.51,47,280,-41.7263583,274544.5029,0.290826195,6.247870097,732.3682542,0,12.61999989,0.119999997,12.75,-0.130000114,0.999401759,0.826221331,0.825727051,17758.4134,8,12.625,-5.85,0.978586226,TRUE
23846,-147.8123313,58.39047964,1,MDO1,MDO1,8/15/2018 21:55,227,17758.91352,2018,1,8/15/2018 13:17,8/16/2018 6:33,87.50611922,-63.70769611,-6.88,48,346,-162.7720981,177598.2223,0.369003067,4.091203017,723.4963309,0,12.55000019,0.119999997,12.75,-0.199999809,0.998584629,1,0.998584629,17758.91366,8,12.61999989,-5.95,0.98494678,TRUE
24043,-149.769469,57.77250178,1,MDO1,MDO1,8/16/2018 10:03,228,17759.42045,2018,2,8/16/2018 6:29,8/16/2018 13:36,-282.9760429,36.30319017,-6.25,49,43,-6.474707901,180271.5738,0.530692619,4.165636502,721.2646204,0,11.88000011,0.129999995,13.229,-1.348999886,0.932935834,1,0.932935834,17759.41902,8,12.14999962,-5.615,0.938626088,TRUE
24780,-149.6038271,57.57174036,1,MDO1,MDO1,8/16/2018 22:02,228,17759.91908,2018,1,8/16/2018 13:41,8/17/2018 6:23,328.4391653,-431.2934763,-5.93,50,280,7.691071556,88736.8304,0.480763455,2.056658903,719.1018265,0,12.65999985,0.129999995,13.229,-0.569000153,0.983413306,1,0.983413306,17759.91849,8,12.35999966,-5.625,0.957296626,TRUE
25397,-148.1308808,58.06875989,1,MDO1,MDO1,8/17/2018 9:56,229,17760.41438,2018,2,8/17/2018 6:11,8/17/2018 13:42,-1163.508905,1154.456062,-5.1,51,397,116.2665248,125251.8019,0.368843094,2.930762907,712.2821252,0,12.84999943,0.129999995,13.219,-0.369000572,0.992574225,1,0.992574225,17760.41432,8,12.81999969,-6.055,0.98257611,TRUE
25808,-147.1379202,58.23058441,1,MDO1,MDO1,8/17/2018 21:52,229,17760.91081,2018,1,8/17/2018 13:29,8/18/2018 6:16,376.8882726,-259.5068446,-6.1,52,308,-41.11438541,311593.6376,0.358710511,7.076764691,733.8420195,0,12.88000011,0.119999997,13.219,-0.338999886,0.995938986,0.941086549,0.937264783,17760.91149,8,12.98999977,-5.615,0.988247957,TRUE
26469,-146.9159463,58.28088264,1,MDO1,MDO1,8/18/2018 9:51,230,17761.41053,2018,2,8/18/2018 6:16,8/18/2018 13:26,-246.3140765,292.1010511,-6.33,53,469,129.1613336,67466.50034,0.279184323,1.569738997,716.3239714,0,12.84000015,0.159999996,13.404,-0.563999847,0.978615918,1,0.978615918,17761.4108,8,13.12499952,-5.725,0.978202136,TRUE
26691,-144.9072524,57.8361813,1,MDO1,MDO1,8/18/2018 21:43,230,17761.9038,2018,1,8/18/2018 13:23,8/19/2018 6:03,96.19412672,135.9722134,-6.24,54,191,136.4930765,225662.6874,0.431463879,5.301530874,709.4261789,0,13.59000015,0.189999998,13.404,0.186000153,0.980554045,1,0.980554045,17761.90514,8,13.62999964,-5.245,0.97213156,TRUE
27261,-145.6242772,57.21296205,1,MDO1,MDO1,8/19/2018 9:46,231,17762.40727,2018,2,8/19/2018 5:53,8/19/2018 13:38,-453.2353637,415.8344894,-5.35,55,261,-121.2674382,87423.45327,0.494044696,2.010200102,724.8320967,0,13.75,0.289999992,12.577,1.173,0.912555875,1,0.912555875,17762.40705,8,13.52999973,-5.135,0.913851848,TRUE
27809,-146.1207302,57.46195205,1,MDO1,MDO1,8/19/2018 21:48,231,17762.9088,2018,1,8/19/2018 13:38,8/20/2018 5:57,378.15106,-455.2470149,-5.65,56,309,45.63806663,255323.3015,0.335095978,6.01284063,707.7168049,0,13.96999931,0.349999994,12.577,1.392999313,0.886548199,1,0.886548199,17762.90835,8,13.38000011,-5.29,0.916290262,TRUE
28301,-147.0639835,57.10715127,1,MDO1,MDO1,8/20/2018 9:51,232,17763.41081,2018,2,8/20/2018 6:00,8/20/2018 13:42,-295.8209412,309.1127446,-5.87,57,301,-34.04151739,116585.9512,0.443721681,2.683137415,724.1892179,0,13.77999973,0.299999982,12.844,0.935999733,0.92770631,1,0.92770631,17763.41089,8,13.00499964,-5.265,0.933034351,TRUE
28802,-145.2441821,57.06302804,1,MDO1,MDO1,8/20/2018 21:44,232,17763.9057,2018,1,8/20/2018 13:46,8/21/2018 5:42,500.9047133,-491.4847336,-4.84,58,302,117.826284,206325.6257,0.613024983,4.858052287,707.847554,0,13.75999928,0.25999999,12.844,0.915999275,0.935327569,1,0.935327569,17763.90575,8,13.46000004,-4.685,0.93091189,TRUE
29451,-147.3429167,56.78303266,1,MDO1,MDO1,8/21/2018 9:52,233,17764.41222,2018,2,8/21/2018 5:50,8/21/2018 13:54,-10.14457273,-115.6879542,-5.09,59,451,-146.0196437,359442.9158,0.368896291,8.172622348,733.0224018,0,13.65999985,0.159999996,11.922,1.737999847,0.888721681,0.505180426,0.448964798,17764.41149,8,13.11999989,-4.05,0.920532317,TRUE
29730,-147.258807,56.81290331,1,MDO1,MDO1,8/21/2018 21:52,233,17764.91185,2018,1,8/21/2018 14:02,8/22/2018 5:42,332.1288221,-449.1232714,-4.3,60,230,85.67548475,87940.1025,0.311963889,2.052374214,714.1331072,0,13.65999985,0.159999996,11.922,1.737999847,0.888721681,1,0.888721681,17764.91117,8,13.11999989,-4.16,0.922263312,TRUE
30301,-144.3082594,57.20196865,1,MDO1,MDO1,8/22/2018 9:40,234,17765.39984,2018,2,8/22/2018 5:44,8/22/2018 13:35,-279.5155477,807.3620433,-5.95,61,301,78.87307023,165031.2426,0.431995938,3.878577598,709.1570659,0,13.80999947,0.129999995,13.383,0.426999466,0.9883244,1,0.9883244,17765.40289,8,13.81499958,-5.715,0.962524418,TRUE
30558,-145.4785586,57.99824261,1,MDO1,MDO1,8/22/2018 21:44,234,17765.91199,2018,1,8/22/2018 13:49,8/23/2018 5:39,1657.715783,-2683.610183,-4.6,62,58,18.60463836,245332.7134,0.267683598,5.722078462,714.5792538,0,14.28999996,0.109999999,13.383,0.906999962,0.971139478,0.897727435,0.871818553,17765.90605,8,13.47499943,-6.31,0.959645824,TRUE
31460,-146.5370097,58.17681489,1,MDO1,MDO1,8/23/2018 9:48,235,17766.42047,2018,2,8/23/2018 5:49,8/23/2018 13:47,-2078.781532,79.65027362,-5.32,63,460,-162.6461532,129769.3042,0.139030734,2.993520089,722.5011601,0,13.21000004,0.119999997,13.808,-0.597999962,0.98478959,1,0.98478959,17766.4089,8,13.40499973,-4.87,0.945957885,TRUE
31543,-146.3285444,57.82027884,1,MDO1,MDO1,8/23/2018 21:47,235,17766.9086,2018,1,8/23/2018 13:52,8/24/2018 5:42,380.9455286,-444.0780263,-4.99,64,43,-34.98115819,147682.6566,0.291582863,3.392355976,725.5658392,0,14.0199995,0.119999997,13.808,0.211999504,0.995752884,1,0.995752884,17766.90823,8,13.46999931,-4.81,0.973772724,TRUE
32138,-147.4299045,57.54363497,1,MDO1,MDO1,8/24/2018 9:52,236,17767.41205,2018,2,8/24/2018 5:50,8/24/2018 13:53,22.31059103,-168.7382843,-5.67,65,138,-145.8295603,102700.9168,0.344719407,2.365118843,723.7192124,0,13.36999989,0.199999988,13.658,-0.288000114,0.973802715,1,0.973802715,17767.4112,8,13.18999958,-4.565,0.965375343,TRUE
32565,-148.4937411,57.36142504,1,MDO1,MDO1,8/24/2018 21:56,236,17767.91524,2018,1,8/24/2018 14:11,8/25/2018 5:41,886.8201735,-1090.825077,-4.35,66,65,62.82599417,102734.2622,0.2820667,2.398795366,713.7906499,0,12.82999992,0.219999999,13.658,-0.828000076,0.951897661,1,0.951897661,17767.91406,8,13.02999973,-5.315,0.949403131,TRUE
33484,-148.0201134,57.59120957,1,MDO1,MDO1,8/25/2018 9:54,237,17768.41227,2018,2,8/25/2018 6:00,8/25/2018 13:48,32.4190379,33.29324314,-6.78,67,484,-172.7462016,165168.9031,0.27441742,3.81668628,721.2578791,0,13.38000011,0.199999988,13,0.380000114,0.971773148,1,0.971773148,17768.41265,8,13.21000004,-5.85,0.965014781,TRUE
33594,-146.4310131,57.40730548,1,MDO1,MDO1,8/25/2018 21:47,237,17768.90734,2018,1,8/25/2018 13:48,8/26/2018 5:46,60.25970051,78.04606769,-6.25,68,94,115.4413667,87031.34263,0.382025065,2.029748042,714.6317411,0,13.7699995,0.25,13,0.769999504,0.945266131,1,0.945266131,17768.90814,8,13.38999939,-5.195,0.953566072,TRUE
34417,-148.1662023,57.00281929,1,MDO1,MDO1,8/26/2018 9:54,238,17769.41381,2018,2,8/26/2018 5:39,8/26/2018 14:09,-349.1867924,185.9022731,-4.94,69,417,-171.5057135,398754.4998,0.422514693,9.18280455,723.7340502,0,13.02999973,0.289999992,13.656,-0.626000267,0.942129768,0.479693684,0.451933699,17769.41286,8,12.90999985,-4.56,0.896372735,TRUE
34543,-148.0267143,56.8006491,1,MDO1,MDO1,8/26/2018 21:53,238,17769.91216,2018,1,8/26/2018 14:11,8/27/2018 5:36,288.384025,-251.6746274,-4.91,70,43,165.4951323,104733.116,0.27110409,2.430653624,718.1409623,0,13.19999981,0.239999995,13.656,-0.456000191,0.959815838,1,0.959815838,17769.91237,8,13.07999992,-4.555,0.904085235,TRUE
