,lon,lat,CP_Site,SiteType,BroadSiteType,dtime,doy,jday,year,type,tFirst,tSecond,tFirst.err,tSecond.err,sun.elev,step,iteration,bearing,distance,frac.timedry,speed,timediff,sat.ice,sat.sst,sat.sst.err,tag.sst,sst.diff,wsst,wspeed,wrel,jday2,month,median.sat.sst,median.sun.elev,median.wrel,optional
327,-147.9280891,58.96393937,1,MDO1,MDO1,7/26/2019 9:58,207,18103.41722,2019,2,7/26/2019 7:24,7/26/2019 12:31,-922.3391812,617.5073206,-5.48,1,327,-117.8777249,103253.7442,0.483066775,0.270655217,6358.258149,0,15.67000008,0.170000002,14.687,0.983000076,0.947765802,1,0.947765802,18103.41546,7,15.38999987,-5.61,0.954782904,TRUE
727,-145.6996155,58.08723486,1,MDO1,MDO1,7/26/2019 21:49,207,18103.9068,2019,1,7/26/2019 12:30,7/27/2019 7:08,521.981627,-96.6725087,-5.71,2,227,110.4097257,236689.1161,0.516620501,5.595893485,704.9488366,0,16.1099987,0.170000002,14.687,1.422998703,0.91019297,1,0.91019297,18103.90927,7,15.64999962,-5.135,0.932729295,TRUE
1391,-146.7013684,57.89449513,1,MDO1,MDO1,7/27/2019 9:53,208,18104.41204,2019,2,7/27/2019 7:12,7/27/2019 12:34,160.1334598,-158.3033271,-5.99,3,391,-175.6272738,199969.5414,0.47676094,4.622341158,721.0254665,0,14.86999989,0.199999988,14.0175,0.852499886,0.951712527,1,0.951712527,18104.41205,7,15.04999924,-4.945,0.934711667,TRUE
1673,-147.3742457,57.9237788,1,MDO1,MDO1,7/27/2019 21:56,208,18104.91377,2019,1,7/27/2019 12:41,7/28/2019 7:10,297.4423115,-273.4162242,-5.67,4,173,3.205706896,183143.86,0.475273649,4.243553448,719.3022789,0,14.71999931,0.179999992,14.0175,0.702499313,0.965188058,1,0.965188058,18104.91391,7,15.04999924,-5.135,0.936812883,TRUE
2166,-146.9787757,58.12078866,1,MDO1,MDO1,7/28/2019 9:54,209,18105.4125,2019,2,7/28/2019 7:15,7/28/2019 12:33,55.64966491,-2.552058946,-6.2,5,166,178.444853,237429.401,0.329486062,5.499449376,719.5550704,0,14.14999962,0.149999991,14.875,-0.725000381,0.971724839,1,0.971724839,18105.41281,7,14.53999996,-5.32,0.975557113,TRUE
2994,-147.2467353,58.16913866,1,MDO1,MDO1,7/28/2019 21:55,209,18105.91287,2019,1,7/28/2019 12:38,7/29/2019 7:12,314.7596358,-198.5832442,-5.93,6,494,48.97496888,81261.39363,0.052259503,1.892030475,715.8217472,0,14.72999954,0.140000001,14.875,-0.145000458,0.993612925,1,0.993612925,18105.91354,7,14.55999947,-5.49,0.963012019,TRUE
3047,-147.3899918,58.05330135,1,MDO1,MDO1,7/29/2019 9:56,210,18106.41433,2019,2,7/29/2019 7:09,7/29/2019 12:42,-360.3006775,291.84154,-5.86,7,47,14.22970624,144398.4388,0.105184461,3.353815589,717.582879,0,14.61999989,0.119999997,14.331,0.288999886,0.993929943,0.630797147,0.626968173,18106.41393,7,14.69999981,-5.415,0.965949411,TRUE
3972,-149.2061983,58.53704654,1,MDO1,MDO1,7/29/2019 22:03,210,18106.92091,2019,1,7/29/2019 12:37,7/30/2019 7:29,-2.38962535,-333.1585663,-6.57,8,472,13.34861638,173936.2453,0.347078074,4.041875373,717.2258306,0,14.21000004,0.119999997,14.331,-0.120999962,0.996623376,1,0.996623376,18106.91897,7,14.39999962,-5.88,0.972373857,TRUE
4445,-148.6164002,59.05612912,1,MDO1,MDO1,7/30/2019 10:00,211,18107.41723,2019,2,7/30/2019 7:30,7/30/2019 12:30,-240.2778245,254.5782188,-6.56,9,445,-99.17739777,362957.9014,0.375725772,8.11991442,744.9953342,0,15.96000004,0.119999997,14.604,1.356000038,0.927698006,0.59613333,0.553031702,18107.41732,7,15.21499968,-6.145,0.962025225,TRUE
4642,-147.9083385,59.05714054,1,MDO1,MDO1,7/30/2019 21:58,211,18107.9155,2019,1,7/30/2019 12:25,7/31/2019 7:30,-65.52850274,37.34231264,-6.86,10,142,-37.24244719,319130.4443,0.388145779,7.251874849,733.443537,0,15.92000008,0.119999997,14.604,1.316000076,0.93160178,0.995392984,0.927309876,18107.91533,7,15.32999992,-6.045,0.950391884,TRUE
5073,-149.4312094,58.73468202,1,MDO1,MDO1,7/31/2019 10:04,212,18108.41425,2019,2,7/31/2019 7:32,7/31/2019 12:35,163.2075467,752.6387628,-6.94,11,73,-122.2776653,191574.6647,0.362844053,4.366875516,731.1660402,0,15.44999981,0.119999997,12.554,2.895999809,0.71726076,1,0.71726076,18108.41955,7,14.92999935,-5.86,0.776082212,TRUE
5631,-143.8540187,58.17158595,1,MDO1,MDO1,7/31/2019 21:41,212,18108.90209,2019,1,7/31/2019 12:27,8/1/2019 6:56,263.1388432,72.53425033,-6.37,12,131,120.8848782,364009.676,0.646501982,8.682752719,698.7217221,0,15.5,0.119999997,12.554,2.946,0.709076292,1,0.709076292,18108.90404,7,14.72999954,-5.18,0.790581376,TRUE
6228,-146.2733839,57.82862062,1,MDO1,MDO1,8/1/2019 9:51,213,18109.4104,2019,2,8/1/2019 6:50,8/1/2019 12:52,-243.1702217,300.8999454,-5.45,13,228,131.740315,301486.4584,0.560618785,7.129138632,704.8220783,0,15.96999931,0.149999991,14.648,1.321999313,0.924312089,1,0.924312089,18109.41074,8,15.46999931,-4.92,0.951208782,TRUE
