,lon,lat,CP_Site,SiteType,BroadSiteType,dtime,doy,jday,year,type,tFirst,tSecond,tFirst.err,tSecond.err,sun.elev,step,iteration,bearing,distance,frac.timedry,speed,timediff,sat.ice,sat.sst,sat.sst.err,tag.sst,sst.diff,wsst,wspeed,wrel,jday2,month,median.sat.sst,median.sun.elev,median.wrel,optional
7,-146.6032346,58.56324485,1,MDO1,MDO1,7/28/2019 9:52,209,18105.4123,2019,2,7/28/2019 7:19,7/28/2019 12:26,-308.4581697,215.2981292,-6.25,1,7,-170.7729904,95149.6777,0.495160954,0.13092015,12112.94033,0,15.10999966,0.140000001,14.875,0.234999657,0.991736647,1,0.991736647,18105.41176,7,14.61499977,-5.705,0.978811858,TRUE
763,-145.3479316,58.43959783,1,MDO1,MDO1,7/28/2019 21:47,209,18105.90747,2019,1,7/28/2019 12:26,7/29/2019 7:09,196.8442814,-58.07861912,-6.09,2,263,171.9097782,165161.8331,0.30058087,3.831722669,718.3967776,0,15.32999992,0.140000001,14.875,0.454999924,0.985235178,1,0.985235178,18105.90827,7,14.72499943,-5.42,0.970981799,TRUE
1434,-146.6215709,57.89593092,1,MDO1,MDO1,7/29/2019 9:52,210,18106.41226,2019,2,7/29/2019 7:11,7/29/2019 12:34,67.98717215,-147.2370972,-6.39,3,434,-118.0432792,140794.5239,0.519137857,3.221680979,728.3698829,0,14.65999985,0.129999995,12.625,2.034999847,0.829928928,1,0.829928928,18106.4118,7,14.45499992,-5.25,0.847528462,TRUE
1591,-149.7209158,58.52427663,1,MDO1,MDO1,7/29/2019 22:05,210,18106.92084,2019,1,7/29/2019 12:52,7/30/2019 7:17,970.4315874,-1047.992833,-5.5,4,91,-62.21480068,461685.3259,0.654898534,10.28615192,748.0693935,0,13.67999935,0.119999997,12.625,1.054999352,0.949553148,1,0.949553148,18106.9204,7,14.21499968,-5.945,0.878386785,TRUE
2143,-148.4236683,58.918434,1,MDO1,MDO1,7/30/2019 10:00,211,18107.41751,2019,2,7/30/2019 7:25,7/30/2019 12:34,-594.5898282,468.1777912,-6.32,5,143,152.1808005,98051.19538,0.508189425,2.279819579,716.8052264,0,15.17000008,0.119999997,13.557,1.613000076,0.8895543,1,0.8895543,18107.41678,7,14.75999928,-6.175,0.916839006,TRUE
2627,-148.1213853,59.01851314,1,MDO1,MDO1,7/30/2019 21:58,211,18107.91578,2019,1,7/30/2019 12:27,7/31/2019 7:29,58.00146745,-33.12063447,-6.78,6,127,108.0397234,148472.5484,0.387124173,3.484554784,710.1459516,0,15.92000008,0.119999997,13.557,2.363000076,0.780536078,1,0.780536078,18107.91593,7,15.22999954,-6.005,0.866926327,TRUE
3212,-148.2269064,58.95988191,1,MDO1,MDO1,7/31/2019 9:59,212,18108.41738,2019,2,7/31/2019 7:27,7/31/2019 12:30,-146.5791153,-57.58170318,-6.77,7,212,-146.6777978,118063.1386,0.438071052,2.716022045,724.4856426,0,16.19000053,0.119999997,15.607,0.583000534,0.982291349,1,0.982291349,18108.4162,7,15.63999939,-5.99,0.983278953,TRUE
3734,-145.4714532,58.50165731,1,MDO1,MDO1,7/31/2019 21:48,212,18108.90718,2019,1,7/31/2019 12:33,8/1/2019 7:02,129.8231127,104.1750119,-6.13,8,234,157.4240529,150630.0702,0.619226159,3.506255856,716.0062677,0,15.97999954,0.119999997,15.607,0.372999542,0.990975588,1,0.990975588,18108.90853,7,15.63999939,-5.235,0.986040187,TRUE
4033,-147.8848549,56.82996539,1,MDO1,MDO1,8/1/2019 9:57,213,18109.41407,2019,2,8/1/2019 7:00,8/1/2019 12:55,-31.7954172,228.8438077,-6.48,9,33,-125.6726805,138433.3415,0.770318677,3.172133891,727.3407865,0,14.81999969,0.140000001,12.594,2.225999695,0.799663016,1,0.799663016,18109.41521,8,14.69499969,-5.55,0.79857013,TRUE
4621,-148.8526822,57.20574402,1,MDO1,MDO1,8/1/2019 22:01,213,18109.91706,2019,1,8/1/2019 13:02,8/2/2019 7:00,683.3091376,-541.3435767,-5.98,10,121,-57.78357045,349617.6348,0.542156369,7.878972097,739.5584738,0,15.21999931,0.140000001,12.594,2.625999313,0.735168083,1,0.735168083,18109.91788,8,14.7699995,-5.825,0.787199222,TRUE
5494,-149.9884317,57.3951349,1,MDO1,MDO1,8/2/2019 10:06,214,18110.42236,2019,2,8/2/2019 7:04,8/2/2019 13:07,-300.8998642,67.9915772,-5.91,11,494,-144.5443252,336974.6071,0.512943924,7.662298037,732.9711562,0,13.77999973,0.149999991,13.875,-0.095000267,0.987875473,1,0.987875473,18110.42101,8,13.90999985,-5.235,0.962416944,TRUE
5997,-151.1242285,57.60397986,1,MDO1,MDO1,8/2/2019 22:10,214,18110.92785,2019,1,8/2/2019 13:04,8/3/2019 7:17,-149.0005133,-491.302699,-6.61,12,497,-49.41450816,255443.0723,0.453628799,5.80859649,732.9454793,0,12.86999989,0.140000001,13.875,-1.005000114,0.948728106,1,0.948728106,18110.92414,8,13.53999949,-5.71,0.945553436,TRUE
