,lon,lat,CP_Site,SiteType,BroadSiteType,dtime,doy,jday,year,type,tFirst,tSecond,tFirst.err,tSecond.err,sun.elev,step,iteration,bearing,distance,frac.timedry,speed,timediff,sat.ice,sat.sst,sat.sst.err,tag.sst,sst.diff,wsst,wspeed,wrel,jday2,month,median.sat.sst,median.sun.elev,median.wrel,optional
33,-146.6590292,58.54866404,1,MDO1,MDO1,7/27/2019 9:53,208,18104.41182,2019,2,7/27/2019 7:18,7/27/2019 12:27,-311.4084237,330.7330775,-5.97,1,33,-169.0443879,97181.37641,0.512694452,0.207834297,7793.177705,0,15.10999966,0.199999988,13.672,1.437999657,0.89123321,1,0.89123321,18104.41193,7,15.02499962,-5.505,0.90356887,TRUE
829,-147.2353578,58.57367006,1,MDO1,MDO1,7/27/2019 21:55,208,18104.91384,2019,1,7/27/2019 12:30,7/28/2019 7:20,482.8861968,-536.8298309,-6.04,2,329,-89.67572955,253473.8985,0.409226076,5.728759105,737.4310731,0,15.27999973,0.199999988,13.672,1.607999733,0.871128742,1,0.871128742,18104.91353,7,15.02999973,-5.82,0.895578034,TRUE
1223,-148.7295037,58.25980215,1,MDO1,MDO1,7/28/2019 10:01,209,18105.42032,2019,2,7/28/2019 7:19,7/28/2019 12:43,-615.9990531,157.5001848,-5.82,3,223,-104.4521215,295354.3191,0.327437311,6.656649137,739.4969877,0,14.21000004,0.119999997,13.992,0.218000038,0.997805275,0.912987981,0.910984223,18105.41767,7,14.31999969,-5.475,0.967400906,TRUE
1518,-148.7562082,58.26661727,1,MDO1,MDO1,7/28/2019 22:01,209,18105.91859,2019,1,7/28/2019 12:49,7/29/2019 7:13,509.18115,-656.2603498,-5.45,4,18,167.8803397,128330.9628,0.210150774,2.978266966,718.1523363,0,14.21000004,0.119999997,13.992,0.218000038,0.997805275,1,0.997805275,18105.91774,7,14.39999962,-5.43,0.96219992,TRUE
2042,-147.4466739,58.71645823,1,MDO1,MDO1,7/29/2019 9:56,210,18106.4134,2019,2,7/29/2019 7:23,7/29/2019 12:28,-65.80222471,185.4113507,-6.41,5,42,96.26089467,277543.5096,0.396440495,6.599435437,700.9274056,0,15.48999977,0.119999997,13.25,2.239999771,0.790555187,1,0.790555187,18106.41409,7,14.75999928,-5.76,0.875370824,TRUE
2673,-148.7110373,58.9369863,1,MDO1,MDO1,7/29/2019 22:01,210,18106.91833,2019,1,7/29/2019 12:29,7/30/2019 7:33,205.1757949,-332.5465171,-6.7,6,173,-122.4397281,242283.5471,0.499653266,5.499993367,734.1934524,0,15.14999962,0.119999997,13.25,1.899999619,0.843712554,1,0.843712554,18106.91759,7,14.63000011,-6.145,0.898763474,TRUE
3330,-146.7389306,59.62218222,1,MDO1,MDO1,7/30/2019 9:53,211,18107.41183,2019,2,7/30/2019 7:36,7/30/2019 12:10,-167.1499254,214.0880098,-7,7,330,26.09717253,140880.4871,0.536010756,3.2812198,715.590013,0,16.01000023,0.119999997,13.479,2.531000229,0.741406052,1,0.741406052,18107.4121,7,15.14999962,-6.365,0.859552537,TRUE
3527,-144.8829887,59.27373717,1,MDO1,MDO1,7/30/2019 21:45,211,18107.90488,2019,1,7/30/2019 12:09,7/31/2019 7:22,168.5322298,184.9737627,-6.94,8,27,-61.74691702,191426.2212,0.610520357,4.359648215,731.8106559,0,15.7699995,0.119999997,13.479,2.290999504,0.782154392,1,0.782154392,18107.90693,7,15.05999947,-6.09,0.872132889,TRUE
4018,-146.5140946,58.98134544,1,MDO1,MDO1,7/31/2019 9:52,212,18108.41183,2019,2,7/31/2019 7:00,7/31/2019 12:44,-1117.523928,1050.204642,-5.09,9,18,-99.48837019,161629.5623,0.406120255,3.684777628,731.0688214,0,16.28999901,0.119999997,14.25,2.039999008,0.822468618,1,0.822468618,18108.41144,7,15.77999973,-5.805,0.884366482,TRUE
4649,-145.3678133,58.6771473,1,MDO1,MDO1,7/31/2019 21:47,212,18108.907,2019,1,7/31/2019 12:30,8/1/2019 7:05,207.3596945,6.756518263,-6.22,10,149,87.16003611,121563.2939,0.445737584,2.847180171,711.600523,0,15.84999943,0.119999997,14.25,1.599999428,0.885679932,1,0.885679932,18108.90824,7,15.60999966,-5.51,0.905582688,TRUE
