,lon,lat,CP_Site,SiteType,BroadSiteType,dtime,doy,jday,year,type,tFirst,tSecond,tFirst.err,tSecond.err,sun.elev,step,iteration,bearing,distance,frac.timedry,speed,timediff,sat.ice,sat.sst,sat.sst.err,tag.sst,sst.diff,wsst,wspeed,wrel,jday2,month,median.sat.sst,median.sun.elev,median.wrel,optional
25,-152.0334051,58.41423637,1,MDO1,MDO1,7/26/2019 10:14,207,18103.42784,2019,2,7/26/2019 7:42,7/26/2019 12:47,-663.3389399,494.9179877,-6.02,1,25,-106.1542812,345947.626,0.470185906,0.73781577,7814.679493,0,12.94999981,0.159999996,13.562,-0.612000191,0.970966195,1,0.970966195,18103.42686,7,13.67000008,-5.795,0.951839002,TRUE
982,-149.6026316,57.95048708,1,MDO1,MDO1,7/26/2019 22:04,207,18103.91878,2019,1,7/26/2019 12:42,7/27/2019 7:26,238.0507913,-8.29341347,-6.07,2,482,137.4707251,283888.3028,0.483229491,6.692013147,707.0326386,0,15.63000011,0.119999997,13.562,2.068000114,0.835443609,1,0.835443609,18103.92011,7,14.98999977,-5.29,0.876177102,TRUE
1436,-149.4489448,58.01411509,1,MDO1,MDO1,7/27/2019 10:04,208,18104.4188,2019,2,7/27/2019 7:24,7/27/2019 12:44,-175.2555442,327.9151228,-5.95,3,436,36.34880452,57791.40394,0.520164771,1.3420896,717.6794051,0,14.97999954,0.140000001,14.304,0.675999542,0.975871475,1,0.975871475,18104.41968,7,14.64999962,-5.335,0.96224293,TRUE
1585,-148.2724619,58.00487234,1,MDO1,MDO1,7/27/2019 21:59,208,18104.91569,2019,1,7/27/2019 12:44,7/28/2019 7:14,326.5655106,-203.551488,-5.68,4,85,-176.053011,135154.0404,0.496935871,3.125862099,720.6227491,0,15.04999924,0.149999991,14.304,0.745999237,0.969261065,1,0.969261065,18104.91641,7,14.97999954,-5.28,0.954750739,TRUE
2470,-147.4974964,57.94192949,1,MDO1,MDO1,7/28/2019 9:56,209,18105.41394,2019,2,7/28/2019 7:19,7/28/2019 12:33,69.8629657,-17.46081635,-6.46,5,470,135.8566508,215344.9122,0.392683096,5.056025755,709.8622602,0,14.34999943,0.129999995,13.783,0.566999428,0.984033714,1,0.984033714,18105.41425,7,14.39999962,-5.475,0.961349188,TRUE
2573,-147.4937211,58.14866897,1,MDO1,MDO1,7/28/2019 21:56,209,18105.91357,2019,1,7/28/2019 12:35,7/29/2019 7:17,82.80679413,31.54068312,-6.27,6,73,-34.3399045,159770.3667,0.177013492,3.667265565,726.1103396,0,14.79999924,0.140000001,13.783,1.016999237,0.953101624,1,0.953101624,18105.91423,7,14.48999977,-5.52,0.946532441,TRUE
3441,-146.1312377,58.50956878,1,MDO1,MDO1,7/29/2019 9:51,210,18106.40709,2019,2,7/29/2019 7:06,7/29/2019 12:35,-625.2957093,1202.669708,-5.65,7,441,36.93782454,99435.65476,0.257703068,2.314976288,715.8867766,0,15.38999939,0.140000001,13.795,1.59499939,0.896035847,1,0.896035847,18106.41044,7,14.80999947,-5.905,0.925632689,TRUE
3585,-145.5146821,58.78037935,1,MDO1,MDO1,7/29/2019 21:48,210,18106.90756,2019,1,7/29/2019 12:19,7/30/2019 7:17,235.1500116,-35.89557066,-6.62,8,85,-124.5193167,88632.57827,0.486900479,2.037435757,725.0337257,0,15.47999954,0.140000001,13.795,1.684999542,0.882737261,1,0.882737261,18106.90871,7,14.75999928,-5.96,0.940281745,TRUE
4412,-143.1865981,59.29768862,1,MDO1,MDO1,7/30/2019 9:39,211,18107.39888,2019,2,7/30/2019 7:05,7/30/2019 12:13,-787.7328487,1367.395431,-6.07,9,412,74.18898485,435583.9402,0.600406895,10.51369636,690.5023776,0,15.85999966,0.119999997,13.5,2.359999657,0.791932498,0.996972385,0.789534832,18107.40223,7,14.96000004,-6.36,0.897684809,TRUE
4941,-143.9491963,59.37274592,1,MDO1,MDO1,7/30/2019 21:42,211,18107.90014,2019,1,7/30/2019 12:08,7/31/2019 7:16,1084.686995,-360.4003993,-6.7,10,441,78.72854172,228865.1295,0.555482398,5.416841194,704.1777097,0,15.21999931,0.119999997,13.5,1.719999313,0.882266521,1,0.882266521,18107.90434,7,14.64999962,-6.42,0.919841246,TRUE
5232,-146.9600308,58.75110155,1,MDO1,MDO1,7/31/2019 9:54,212,18108.4153,2019,2,7/31/2019 7:15,7/31/2019 12:33,-420.1535563,-31.94174298,-6.33,11,232,-122.2925342,237627.296,0.477557604,5.396730454,733.8619126,0,16.20999908,0.119999997,14.173,2.036999084,0.839853278,1,0.839853278,18108.41268,7,15.63999939,-5.705,0.882413013,TRUE
5591,-144.9395048,58.17435532,1,MDO1,MDO1,7/31/2019 21:46,212,18108.90662,2019,1,7/31/2019 12:33,8/1/2019 6:59,-49.3012304,124.1770701,-6.26,12,91,-135.5305785,5825.196845,0.647380952,0.134795591,720.2506671,0,15.84999943,0.119999997,14.173,1.676999428,0.88761378,1,0.88761378,18108.90705,7,15.46999979,-5.125,0.918720807,TRUE
6069,-145.0392355,57.94322722,1,MDO1,MDO1,8/1/2019 9:46,213,18109.40708,2019,2,8/1/2019 7:00,8/1/2019 12:32,215.8682704,-176.6554145,-6.65,13,69,-27.50132317,157760.8333,0.588719661,3.627227025,724.891826,0,15.94999981,0.140000001,14.893,1.056999809,0.947141318,1,0.947141318,18109.40731,8,15.65999985,-5.4,0.957906488,TRUE
