,lon,lat,CP_Site,SiteType,BroadSiteType,dtime,doy,jday,year,type,tFirst,tSecond,tFirst.err,tSecond.err,sun.elev,step,iteration,bearing,distance,frac.timedry,speed,timediff,sat.ice,sat.sst,sat.sst.err,tag.sst,sst.diff,wsst,wspeed,wrel,jday2,month,median.sat.sst,median.sun.elev,median.wrel,optional
76,-145.4023508,58.53997691,1,MDO1,MDO1,8/1/2018 9:47,213,17744.40839,2018,2,8/1/2018 7:06,8/1/2018 12:29,-16.32032329,1.731636191,-6.58,1,76,150.3327904,110521.0497,0.239999412,0.908309777,2027.961761,0,10.90999985,0.199999988,13.14,-2.230000153,0.808363238,1,0.808363238,17744.40831,8,12.07999992,-5.415,0.91974482,TRUE
992,-145.1290962,58.50146651,1,MDO1,MDO1,8/1/2018 21:46,213,17744.90492,2018,1,8/1/2018 13:10,8/2/2018 6:22,2477.053069,-2027.747014,-2.95,2,492,32.61821458,116543,0.132030197,2.714124686,715.6573692,0,10.84000015,0.189999998,13.14,-2.299999847,0.799925548,1,0.799925548,17744.90752,8,11.85999966,-5.41,0.857488358,TRUE
1194,-145.7283675,58.34386202,1,MDO1,MDO1,8/2/2018 9:49,214,17745.41014,2018,2,8/2/2018 6:38,8/2/2018 13:00,-1090.359532,922.1884079,-4.43,3,194,-100.3552231,85697.92211,0.224559283,1.968102204,725.7238467,0,10.98999977,0.239999995,12.698,-1.708000229,0.867074216,1,0.867074216,17745.40917,8,12.19999981,-5.14,0.906963908,TRUE
1528,-144.5858148,58.04338945,1,MDO1,MDO1,8/2/2018 21:44,214,17745.90357,2018,1,8/2/2018 12:54,8/3/2018 6:34,616.4546751,-201.7312616,-4.81,4,28,155.2027417,148544.7817,0.235878447,3.458987917,715.7429922,0,11.05999947,0.199999988,12.698,-1.638000534,0.882417942,1,0.882417942,17745.90597,8,12.00999975,-4.62,0.913608228,TRUE
2313,-145.2481688,57.99189035,1,MDO1,MDO1,8/3/2018 9:47,215,17746.4084,2018,2,8/3/2018 6:34,8/3/2018 12:59,-155.4011289,47.47052307,-4.79,5,313,14.24207733,161933.274,0.18177637,3.762739308,717.2667781,0,10.7699995,0.189999998,13.023,-2.253000496,0.806541629,1,0.806541629,17746.40778,8,12.17999935,-4.14,0.90313895,TRUE
2879,-146.3679041,58.08955664,1,MDO1,MDO1,8/3/2018 21:51,215,17746.91671,2018,1,8/3/2018 12:54,8/4/2018 6:48,-232.8465158,-778.6546057,-5.69,6,379,-68.64014667,171803.4886,0.141405539,3.91810932,730.8094907,0,13.56999969,0.199999988,13.023,0.546999695,0.963993069,0.691305429,0.666413642,17746.91086,8,13.26499939,-4.96,0.926588834,TRUE
3029,-146.6121143,58.17407047,1,MDO1,MDO1,8/4/2018 9:52,216,17747.41333,2018,2,8/4/2018 6:56,8/4/2018 12:48,-298.0241664,-17.61307969,-6.38,7,29,59.43599466,103417.664,0.155513991,2.414374109,713.9025086,0,13.00999928,0.159999996,13.08,-0.070000725,0.985821444,1,0.985821444,17747.41151,8,13.17000008,-5.86,0.942270577,TRUE
3722,-146.889902,58.26540249,1,MDO1,MDO1,8/4/2018 21:53,216,17747.91371,2018,1,8/4/2018 12:48,8/5/2018 6:58,-21.41184142,-231.818088,-6.54,8,222,-179.0650605,143477.9506,0.172814993,3.32073495,720.1114249,0,12.59000015,0.170000002,13.08,-0.489999847,0.974113348,1,0.974113348,17747.91224,8,13.05999947,-5.845,0.940083624,TRUE
4397,-148.6976568,58.12796072,1,MDO1,MDO1,8/5/2018 10:00,217,17748.42213,2018,2,8/5/2018 6:37,8/5/2018 13:23,-1486.073727,638.9997593,-4.15,9,397,-111.9653387,169309.8008,0.232260195,3.862282099,730.6120942,0,11.09000015,0.140000001,12.963,-1.872999847,0.863002079,1,0.863002079,17748.41723,8,11.75,-4.76,0.868264702,TRUE
4636,-149.3175796,57.8568402,1,MDO1,MDO1,8/5/2018 22:03,217,17748.92176,2018,1,8/5/2018 13:10,8/6/2018 6:56,-169.4338564,-322.3244035,-5.99,10,136,-29.70043494,183670.1434,0.263125043,4.216035153,726.0776881,0,11.09999943,0.140000001,12.963,-1.863000572,0.864279148,1,0.864279148,17748.91892,8,11.39999962,-5.1,0.872468228,TRUE
